,Unnamed: 0,smiles,cluster_id,score
51,51,CCCC[C@@H](NC(C)=O)C(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C1=O,9,13.0
58,58,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1,9,11.5
59,59,CC(C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)NC(C(=O)NCCNC(=O)CCCCCCCCCCCOC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O)[C@@H](C)O,9,11.0
62,62,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cc(O)cc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,9,14.5
65,65,CCCCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)C(CCCCN)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)Nc1ccc(-c2ccccc2)cc1,9,23.0
70,70,NC[C@H]1O[C@H](O[C@H]2[C@H](OCCc3ccccc3)[C@@H](OCCNC(=O)c3ccccc3)[C@H](NC(=O)CCc3ccccc3)[C@H](OCc3ccccc3)O[C@H]2COCc2ccccc2)[C@H](N)[C@@H](O)[C@@H]1O,9,11.5
82,82,CC(C)C(NC(=O)C(CC(=O)O)NC(=O)OCc1ccccc1)C(=O)NCC(=O)NC(Cc1ccc([N+](=O)[O-])cc1)C(=O)NC(CC(=O)O)C(N)=O,9,20.5
87,87,COc1ccc(CN(C(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)C(CCC(=O)NC(CC(C)C)C(=O)C(N)=O)C(=O)O)cc1,9,15.0
88,88,COc1ccc(OCCN2CCc3cc(S(=O)(=O)N4CCC[C@H]4C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCc4ccccc4Cl)ccc3C2)cc1,9,11.0
91,91,CN1Cc2c(N)cccc2[C@@H](c2ccc(S(=O)(=O)NCCOCCOCCNC(=O)[C@@H](NC(=O)c3cccc([C@H]4C[C@H]5CC[C@@H](C4)N5C(=O)[C@@H](c4ccsc4)N4CCC(Cc5ccccc5)CC4)c3)C(C)(C)C)cc2)C1,9,26.0
92,92,CC(C)C[C@H](NC(=O)N[C@@H](CCC(N)=O)C(=O)O)C(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)Nc1ccc([N+](=O)[O-])cc1,9,11.5
93,93,N=C(N)NCCC[C@H](NC(=O)c1ccc(/C=C2\SC(=S)N(c3cnccn3)C2=O)cc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCC(N)=O)C(N)=O,9,16.0
98,98,C=CC(=O)N(C)C1CCN(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3nc(cs3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)CC1,9,13.5
99,99,C[C@H](Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,9,20.0
100,100,O=C(CNC(=O)c1cc(-c2ccc(O)cc2)c(O)cc1O)N[C@@H](Cc1ccccc1)C(=O)N1CCN(C(=O)c2csc(-c3ccc(C(CCc4ccccc4)n4ccnc4)cc3)n2)CC1,9,26.0
105,105,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)Cc1cccc2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nc2ccccc2s1,9,16.0
115,115,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)O,9,12.0
117,117,COc1ccc(C[C@H]2NC(=O)/C=C/C[C@@H]([C@H](C)[C@H]3O[C@@H]3c3ccc(Br)cc3)OC(=O)[C@H](CC(C)C)OC(=O)[C@H](CCCNC(=N)N)OC(=O)[C@@H]3CCCN3C2=O)cc1,9,12.5
119,119,CC(C)CC(NC(=O)C(C)NC(=O)C(NC(=O)C(CS)NC(=O)c1cc(O)ccc1O)C(C)C)C(=O)O,9,12.5
126,126,CNC(=O)c1ccccc1Cc1cccc(CP(=O)(O)C[C@H](CCCN2C(=O)CCC2=O)C(=O)N[C@@H](Cc2ccccc2)C(=O)NC)c1,9,12.5
131,131,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cn(C)c2ccccc12)NC(=O)N1CCC(OC(=O)CCCC(=O)O)CC1)C(N)=O,9,20.0
132,132,CC(C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)/C=C/C(C)(C)C)C(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)O,9,13.5
133,133,NCCCNCCCCNC(=O)[C@H](CC1(O)c2ccccc2-c2ccccc21)NC(=O)[C@@H](CN1CCCc2ccccc21)NS(=O)(=O)N1CCOCC1,9,13.0
136,136,CCCC(NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)C(N)Cc1cccc(O)c1)C(=O)NCC(=O)N[C@@H](Cc1ccc(Cl)cc1)C(N)=O,9,15.0
138,138,CC[C@H](C)[C@@H]1NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H]([C@@H](C)CC)N(C)C(=O)[C@H]2CCCCN2C(=O)[C@@H]2CCCCN2C(=O)[C@@H]2CCCN2C1=O,9,13.0
139,139,NC[C@H]1O[C@@H](O[C@@H](CNCc2ccc(CN3CCNS3(=O)=O)cc2)[C@@H]2C[C@@H](O)[C@H](n3ccc(=O)[nH]c3=O)O2)[C@H](O)[C@@H]1O,9,13.5
142,142,CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)Oc1cc(OC(C)=O)cc2c1C(=O)CC(c1cc(OC(C)=O)cc(OC(C)=O)c1)O2,9,11.0
143,143,N=C(N)NCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nccs1,9,14.5
148,148,CNC(=O)C1C(=O)N(C)C(Cc2ccc(O)cc2)C(=O)N2CCCC2C(=O)N2CCCCC2C(=O)NC(CO)C(=O)N2CC(O)CC2C(=O)NC(C(C)C)C(OC)OC(CCO)C(=O)N1C,9,13.0
149,149,CC(C)CC1NC(=O)C(CO)NC(=O)C(CCCN=C(N)N)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CCCN=C(N)N)NC(=O)CC(CC(=O)O)NC1=O,9,13.5
153,153,CC1(C)C[C@@H]2C[C@@H](C=C(CO)C[C@@]3(O)C(=O)OC[C@@]4(O)CO[C@H](c5ccc(O)cc5)O[C@@H]3[C@H]4OC(C)(C)c3ccc(O)cc3)O[C@@H](/C=C/c3ccc(O)cc3)[C@H]2[C@@H](O)C1,9,12.0
155,155,CCCCNC(=O)C(=O)[C@H](Cc1ccc(OC(C(=O)O)C(=O)O)cc1)NC(=O)[C@@H]1C[C@@H](Oc2ccccc2)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C,9,18.0
156,156,CNCC(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(N)=O,9,14.5
163,163,NCCCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC1CCCCC1)NC(=O)N1CCCCC1)C(=O)N1CC(O)CC1C(=O)NC(Cc1ccccc1)C(N)=O,9,17.0
166,166,COc1cc(/C=C(\C#N)C(=O)Nc2ccccc2CC(=O)OCC2=C[C@@H]3OC4(C)[C@H](C)C[C@]5(O[C@@]5([C@](C)(O)c5ccccc5)O[C@H]34)[C@H](C)C[C@H](O)[C@H]2O)cc(OC)c1OC,9,14.0
167,167,CC(C)=CCCC(C)=CCc1c(O)c(CC2=C(O)C(C)(CC=C(C)C)C(=O)C(C)(C)C2=O)c2c(c1O)C(=O)C1=CC3=COC(c4ccoc4)C3(O)C(C)(O)C2O1,9,11.0
168,168,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)NC(CCCCNC(C)=S)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)O,9,18.5
170,170,Cc1c(O)cccc1C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCC(=O)N(CC(N)=O)Cc1ccccc1,9,21.5
171,171,NCCCC1NC(=O)C(C(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)CCCCCCCCNC(=O)C2CCCN2C(=O)C(CC(=O)O)NC1=O,9,12.0
174,174,C=C1CCC2C(C)(C)C(Cl)CCC2(C)C1CCC(CCC=C(C)C(=O)NC(CO)C(O)C(=O)O)COC(=O)COc1c(O)ccc2ccccc12,9,13.5
175,175,C=C[C@@]1(C)CC2=C(C(=O)[C@]1(OC(=O)C=C(C)C)[C@@H](OC(C)=O)c1ccccc1)[C@H]1[C@H]([C@]3(OC(C)=O)[C@H](C)CC[C@H]4[C@@H](C)[C@H](O)C[C@H](C(C)(C)O)[C@@]43O)C[C@]1(O)C2=O,9,11.0
177,177,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)C(C)C,9,14.5
179,179,CCCCCCCCCCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](OC[C@H]2O[C@@H](n3cc(CO)c(=O)[nH]c3=O)[C@H](OCCCCCCCCCCCCCCCC)[C@@H]2O)O[C@@H]1CO,9,11.0
180,180,CC(C)[C@H](NC(=O)C[C@H](O)C(COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc([C@@H](O)COc2ccccc2)c1)C(=O)Nc1ccccc1,9,12.5
183,183,CC1(N)[C@@H](O)[C@H](O)[C@]2(CO)[C@H]1CC[C@@]1(C)[C@H]3C(=O)C(=O)O[C@@H]3C[C@@]21O,0,11.0
186,186,CC1CCC2C(OC(=O)C23CC(c2ccc4c(c2)OCO4)=NO3)C2(C)C(=O)C=CC12O,0,13.5
197,197,CC[C@H](C)[C@@H](C(=O)O[C@@H](C[C@@H](C)C1=C2C[C@H]3[C@H]4C[C@H](C)CC[C@]4(C(=O)O)CC[C@]3(C)[C@@]2(C)CC1)[C@@H](C)CC)[C@@H]1O[C@@]2(CCC[C@H](C)O2)CC[C@@H]1C,0,16.0
199,199,C=C1/C(=C\C[C@@H]2CC(=O)[C@]3(C)[C@@H]([C@H](C)CCC=C(C)C)C(=O)C[C@@]23C)C[C@@H](O)C(OC2OC(C(=O)O)C(O)C(O)C2O)C1O,0,16.5
207,207,O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)Nc1nnc(C23CC4CC(CC(C4)C2)C3)s1,0,26.5
212,212,CC(C)C1=C2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)CC(=O)O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2([C@H](O)CNCc2ccccc2)CC1=O,0,14.5
215,215,O=C(O)Cc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)NCCCC2CCCCC2)co1,0,13.0
227,227,CC(C)=CCC12OC[C@@H]3[C@@H](CN4CCC(=O)C[C@H]4c4ccccc4)C(C=C4C(=O)c5c(O)cccc5O[C@]431)C2=O,0,16.0
231,231,O=C(O)CCC/C=C\C[C@H]1[C@@H](C/C=C\CCCc2ccc3c(c2)OCO3)[C@@H](O)C[C@@H]1O,0,16.5
233,233,Cc1cc(CCC(=O)c2sc(C)c3c2C[C@@H]2[C@H]3C2(C)C)cc(C)c1OC1CN(C(=O)c2cnccn2)C1,0,15.0
239,239,COC(=O)Nc1ccc(NCN2C(=O)C3C4C=CC(C5CC45)C3C2=O)cc1,0,11.5
244,244,Cn1ncc(C#Cc2c(N)ncnc2NC23CC4CC(O)(CC(F)(C4)C2)C3)c1C1CCCC(N)C1,0,11.0
258,258,O=C(O)[C@H]1[C@H](c2ccccc2)[C@@H](C(=O)O[C@H]2CC[C@H]2N2CCCCC2)[C@H]1c1ccccc1,0,11.5
269,269,C=C1CCC2(C(=O)O)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1CCC(=O)O,0,11.0
280,280,O=C(O)CC1C2CC3CC1CC(c1ccc(N=C(O)Cc4ccccc4Cl)c(Cl)c1)(C3)C2,0,13.5
284,284,C[C@]12CC[C@@H](O)C[C@@H]1c1cc(O)ccc1C[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)NCCCCCC(=O)NO)CC[C@@H]12,0,11.0
286,286,C=C(C)[C@@H]1CC[C@]2(COC(=O)C(OC(C)=O)C(Br)CC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0,18.5
288,288,O=C(NC12CC3CC(CC(C3)C1)C2)c1nc[nH]c1C(=O)NCc1ccccc1,0,14.0
291,291,CO[C@H]1[C@H](OC(C)=O)[C@H](O[C@H]2CC[C@@]3(C)C(=CC[C@H]4[C@@H]5CC[C@H]([C@H](C)CC[C@@H](OC(C)=O)[C@@H](C)COC(C)=O)[C@@]5(C)CC[C@@H]43)C2)O[C@@H](C)[C@@H]1OC,0,11.0
292,292,CCCc1noc2c1CC(C)Cc1c(NCc3cccnc3)c(C)c([C@@H](C)C3CCCCC3)c(CCC)c1-2,0,13.5
295,295,O=[N+]([O-])c1cc(-c2nnc(S)n2C23CC4CC(CC(C4)C2)C3)cc([N+](=O)[O-])c1,0,11.0
315,315,CC(C)(C)c1nnc(C23CCC(CN(C(=O)C45CC(F)(C4)C5)c4cccc(-c5ccc6c(N)n[nH]c6c5)c4)(CC2)CC3)o1,0,12.5
321,321,CN(C)c1c(CNC23CC4CC(CC(C4)C2)C3)cc(Br)cc1Oc1ccccc1,0,11.5
322,322,O=C(NCc1ccc(F)cc1)C1C(C(=O)NCc2ccc[nH]2)C2CCC1C21CC1,0,17.0
324,324,NS(=O)(=O)OCC12CCCC(CC1)C2Cc1ccc(OCCCO)cc1CCCC(=O)O,0,11.0
325,325,C=C1CCC[C@H]2[C@](C)(Cc3cc(OC(=O)CC)c(OC(C)=O)c(C(=O)OCC)c3)[C@@H](C)CC[C@]12C,0,11.0
326,326,COCCN1C[C@@H](NC(=O)Nc2c3c(nn2-c2ccccc2)CCC3)[C@H](c2cc(F)cc(F)c2)C1,6,11.5
327,327,Cc1ccc(Cl)cc1N1CCCc2c(-c3cc(F)c(OCC4CC4)cc3F)nc(N(C)C(C)C)nc21,6,15.5
331,331,CC(=O)Nc1cccc2c1[nH]c1ncc(-c3cnn(Cc4ccc(F)cc4)c3)c(-c3cncc(Cl)c3)c12,6,13.5
338,338,CC(C)c1cc(CN(CC2CCCCC2)S(=O)(=O)c2ccc(C(=O)O)cc2)ccc1OCCN1C(=O)NC(C)(C)C1=O,6,15.5
341,341,CN(C)C(=O)/C=C/C(=O)Nc1cccc(S(=O)(=O)N2CCC[C@H]2COc2ccc3ccc(=O)oc3c2)c1,6,16.0
342,342,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](CO)NC(=O)c1nccnc1N)C(=O)N[C@H](C)c1ccccc1,6,14.5
343,343,CC1(C)CC(=O)C2=C(C1)N(c1ccc(C#N)c(C(F)(F)F)c1)C1=C(C(=O)CC(C)(C)C1)C2c1cc([N+](=O)[O-])ccc1OCCN1CCOCC1,6,15.0
345,345,CCCCN(CCCC)C(=O)c1ccc2c(c1)NC(=O)/C2=N\Nc1ccc(Nc2ccnc(Nc3ccc(OC)c(OC)c3)n2)cc1,6,12.5
346,346,COc1ccccc1-c1cccc2nc(Nc3ccc(C(=O)N(C)CCN(C)C)cc3OCCN3CCN(C4CCOCC4)CC3)nn12,6,19.0
348,348,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,6,11.0
349,349,O=S(=O)(C1CC1)N1CCc2cc(OCCCOCC3CCC(n4cnc5c(F)ccnc54)CC3)ccc2C1,6,16.0
352,352,COc1ccc(NC(=O)CCCNS(=O)(=O)c2ccc3nc(C)n(C4CCCCC4)c(=O)c3c2)cc1,6,11.5
353,353,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)N)C(C)C)C(=O)c1nc2ccccc2s1,6,14.5
354,354,Nc1nc2cc(-c3ccc4ncc(C(=O)N5CCN(C(=O)c6ccc(OCCCN7CCCC7)cc6)CC5)n4c3)ccc2o1,6,15.0
358,358,C[C@H]1CN(C)CC[C@H]1NC(=O)c1cc(NC(=O)c2cc(-c3ccccn3)c(Cl)cc2Cl)n(-c2ccccc2)n1,6,15.0
359,359,COc1ccc(OCCN(C(=O)O[C@@H]2c3cc4c(cc3[C@@H](c3cc(OC)c(OC)c(OC)c3)[C@H]3C(=O)OC[C@@H]32)OCO4)C(C)C)cc1,6,15.5
360,360,COc1ccccc1C1=NN(C2CCN(c3nc4ccc(Cl)cc4s3)CC2)C(=O)C2CC=CCC12,6,14.0
361,361,Cc1ccc(N(CCN2CCOCC2)S(=O)(=O)c2ccc3c(c2)c2ccccc2n3C)cc1Cl,6,11.0
363,363,COc1cccc(C(O)(c2ccc3nc(C)n(Cc4ccc(-c5ccccc5-c5nnn[nH]5)cc4)c(=O)c3c2)C(F)(F)F)c1,6,18.5
364,364,O=C(CN1CCN(Cc2ccc(COc3cncc(-c4ccccc4)c3)cc2)CC1)Nc1cccc(Cl)c1,6,27.0
366,366,N=C(N)c1ccc(CNC(=O)[C@H](CCCCN)N2CCC(NC(=O)C(c3ccccc3)c3ccccc3)C2=O)cc1,6,12.5
367,367,COc1cc(C2c3cc4c(cc3C(Nc3ccc5c(c3)oc(=O)n5C)C3COC(=O)C23)OCO4)cc(OC)c1O,6,18.0
368,368,COc1cc(C)cc(OC)c1-n1c(NS(=O)(=O)[C@H](C)[C@H](OC)c2ncc(C)cn2)nnc1-c1cccc(C)c1,6,12.5
369,369,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccccc2)Oc2c(NS(=O)(=O)c3cn(C)cn3)cccc2C1=O,6,13.5
370,370,CCCCCCc1ccc(N(C(CC(C)C)C(=O)NC(Cc2ccccc2)C(=O)OCc2ccccc2)S(C)(=O)=O)cc1,6,15.0
372,372,[C-]#[N+]c1c(F)ccc([C@@H]2CN3CCN(C(=O)Cc4ccc(-n5cnnn5)nc4)C[C@H]3CO2)c1C,6,22.0
374,374,CS(=O)(=O)c1ccc(-c2cnc(NCc3ccccc3F)n2[C@H]2C[C@@H](C(=O)O)N(CN3CCCCC3)C2)cc1,6,11.5
375,375,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN1CCN(c2ccc3c(c2)OCO3)CC1)C(=O)NO)OCc1ccccc1,6,15.0
379,379,COC(=O)C(CCCN1Cc2nc(-c3ccccc3)cc3c2[C@H]1Cc1cccc(O)c1-3)(c1ccccc1)c1ccccc1,6,13.5
380,380,Cc1cc(N2C(=O)c3nc(-c4cnccc4OC(F)F)n(C(C)C)c3C2c2ccc(Cl)cc2)cn2c(C)nnc12,6,18.0
381,381,C[C@@H]1CN(c2cc(F)c(-c3ccc(=O)n(C)c3)cc2NC(=O)c2c[nH]c(=O)cc2C(F)F)C[C@H](C)N1C,6,12.5
382,382,CC(C)COc1ccc(C(=O)N2CCC(CCN3CCC(C(F)(F)c4ccc(F)cc4)CC3)(c3ccc(Cl)c(Cl)c3)CC2)cc1,6,12.0
384,384,COc1cc(N2CCOCC2)ccc1CN1c2ccccc2C(N(Cc2n[nH]c(=O)[nH]2)c2ccccc2C)CC1C,6,13.5
386,386,CC(C)Oc1ncc(-c2ccc3cc(-c4nn(CC5CCOCC5)c5ncnc(N)c45)n(CC4CC4)c3c2)cc1Cl,6,12.5
387,387,CN1CCN(c2nc3ccc(C(=O)NCCCn4ccnc4)cc3nc2-c2ccccc2)CC1,6,18.5
388,388,CN1C(=O)[C@H](NC(=O)Nc2cccc(C(=O)C=C(O)/C=C/NC(=O)C=Cc3ccc4c(c3)OCO4)c2)N=C(c2ccccc2)c2ccccc21,6,12.5
389,389,COc1cc(N2CCC(N(Cc3cccc(Cl)c3)C(=O)Nc3cc(Cl)cc(Cl)c3)CC2)c(Cl)cc1C(N)=O,6,14.0
390,390,O=C(C1CCN(c2nnc(-c3ccncc3)[nH]2)CC1)N(Cc1cccc(Cl)c1)[C@@H]1CCCNC1,6,12.5
398,398,CC(=O)SCC(Cc1cccnc1)NC(=O)c1ccccc1SSc1ccccc1C(=O)NC(CC(C)C)C(=O)OCc1ccccc1,6,11.5
399,399,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc2nc(NCCCN3CCOCC3)oc2c1,6,16.0
401,401,CC1(C)Cc2nc(C3CCN(c4nnc(C5CC5)o4)CC3)c(C(F)c3ccc(C(F)(F)F)cc3)c(C3CCC(F)(F)CC3)c2C(O)C1,6,11.5
402,402,CN=C(O)C(NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)c(F)c2)o1)C1CCCCC1,6,11.0
403,403,CS/C(=N/c1ccc(-c2ccc(-c3nc4cc(C(=N)Nc5cccc(C)c5)ccc4[nH]3)cc2)cc1)Nc1ccccc1-c1ccc(-c2ccccc2)cc1,6,25.5
406,406,C[P+](C)(C)Cc1ccc(C(=O)NCc2ccc([P+](C)(C)CCCCN3C(=O)C4CCCCC4C3=O)cc2)cc1,6,19.5
408,408,Cc1c(-c2ccnc(NC3CCC(N4CCN(C5COC5)CC4)CC3)c2)cccc1-n1cnc2ccc(Oc3ccc(C#N)nc3)cc2c1=O,6,15.5
410,410,COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)c1ccc(NS(C)(=O)=O)cc1)CC31CCN(C(=O)C2CC2)CC1,6,14.5
416,416,CN1C2CCC1CC(NC(=O)c1ccc(OCCOCCOCCOCCNC(=O)c3cc(-n4cc(-c5cncc(N)c5)cn4)ccc3O)cc1)C2,6,13.5
418,418,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3ccc(C)cc3)cc2OC[C@@H](C)N(C(=O)c2ccc(F)cc2)C[C@@H]1C,6,13.5
419,419,COc1cc(Cl)c(Nc2ccccc2C(=O)O)cc1Nc1nc(Nc2ccccc2S(=O)(=O)C(C)C)c2cn[nH]c2n1,6,11.5
420,420,C/C=C(\C)CC[C@@H](OC(=O)CCCCCCCCCCCCCCC)c1cc(=O)c2c(O)cc(O)cc2o1,6,14.5
422,422,O=C(c1cncc(-c2ccc(-c3cnc(N4CCOCC4)nc3)nc2)c1)N1CCN(C(=O)N2CCOCC2)CC1,6,11.5
424,424,CCN(CC)CCOc1ccc2c(=O)c3cc(OCCN(CC)CC)c(C)c(-c4cc(OC)c(O)c(OC)c4)c3oc2c1,6,12.5
426,426,CNC[C@H](CC1CCCCC1)NC(=O)N1CCC[C@@H]([C@@H](OCCNC(=O)OC)c2cccc(Cl)c2)C1,6,12.5
427,427,Cc1cc(OCCCc2c3n(c4c(-c5c(C)n[nH]c5C)c(Cl)ccc24)CCCN(c2cc(C(=O)O)c4cnn(CC(=O)O)c4c2)C3=O)cc(C)c1Cl,6,13.0
428,428,CSc1cnc(NCC(C)CNc2nc3c(cc2C(F)(F)F)nc(C2CC2)n3-c2ccnc(N)n2)nc1,6,12.5
429,429,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc(CN3CCCCC3)c(O)c(CN3CCCCC3)c1)C2,6,11.0
430,430,O=C(NCc1cc([N+](=O)[O-])ccc1O)c1cc(-c2cc(-c3cccc(S(=O)(=O)N4CCOCC4)c3)cnc2N2CCC(CC(=O)N3CCOCC3)CC2)ccn1,6,32.5
435,435,Nc1nc(N)c2cc(CNc3ccc(CC(=O)N[C@H](CCC(=O)NCCc4ccc(Cl)cc4)C(=O)O)cc3)cnc2n1,6,16.0
436,436,O=C(N[C@H](C(=O)NCC1CC1)c1ccccc1)c1cc(NC(=O)c2ccccc2-c2cccc(C(F)(F)F)c2)ccc1F,6,12.5
437,437,CC1=C(C(=O)Nc2cccnc2)C(c2ccc(F)cc2F)N=C(Nc2nc3cc(C(=O)N4CCCC4)ccc3o2)N1,6,13.5
