,Unnamed: 0,smiles,cluster_id,score
97,97,O=P(O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1OC(n2cnc3c(NCc4ccccc4)ncnc32)[C@@H](O)[C@H]1O,84,11.0
101,101,O=C1NC(=O)N(c2ccccc2)C(=O)C1=Cc1cn(-c2ccccc2)nc1-c1ccc(OCC=Cc2ccccc2)cc1,40,16.0
103,103,O=C1NC(=O)C(c2cccc(/N=N/c3ccc([N+](=O)[O-])cc3)c2)C(=O)N1,40,11.5
111,111,CC(C)[CH]C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1)C(C)C,97,18.0
113,113,CC(C)C[C@H](NC(=O)[C@H]1CCCN1C(=O)CNC(=O)[CH]NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,97,25.5
114,114,C[CH]SC[C@H](N[C@H]1CCc2ccccc2N(CC(=O)N[C@@H](Cc2ccc([N+](=O)[O-])cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)O)C1=O)C(=O)O,97,27.0
116,116,CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[CH][C@@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC[C@H]1C(N)=O,97,12.5
117,117,COC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[CH]C(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,97,14.5
119,119,CC[C@H](C)[C@H](NC(=O)[CH][C@H](N)[C@H](Cc1ccccc1)NC(=O)CN(CC(=O)N1CCOCC1)c1cccc(C(C)=O)c1)C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C,97,11.5
121,121,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3cccc(C(N=O)N4C(C)CNCC4(C)C)c3)NC(=O)NC1=O)C2,33,12.5
126,126,O=NCc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,33,11.5
127,127,CC1(C)CC(N=O)c2ccc(-c3cc4c(F)cccc4n3CC3CC3)nc2N1,33,11.0
130,130,Cc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)c(O)c1Nc1ccc(CC(N=O)c2ccccc2)cc1,33,24.0
132,132,CCC(C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[CH]C(C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C)C(=O)NCc1ccccn1,77,11.0
134,134,CC(=O)N[C@@H](Cc1ccc(O)c(C)c1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[CH]Cc1ccc(O)cc1,77,18.0
135,135,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[CH]C(Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,77,14.0
137,137,CC(C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[CH]CCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,77,12.5
138,138,CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[CH]NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,77,15.0
139,139,CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[CH]NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,77,15.5
142,142,Nc1nc(N[C@@H]2C[C@@H]3COP(=O)(S)O[C@@H]4[C@H](O)[C@@H](COP(=O)(S)O[C@H]3[C@H]2F)O[C@H]4n2cnc3c(=O)[nH]c(N)nc32)c(Br)c(=O)[nH]1,69,14.5
144,144,Nc1nc2c(ncn2[C@@H]2O[C@@H]3COP(=O)(S)O[C@H]4[C@H](F)[C@H](n5nnc6c(N)ncnc65)O[C@@H]4COP(=O)(S)O[C@@H]2[C@@H]3O)c(=O)[nH]1,69,13.5
145,145,Nc1nc2c(ncn2[C@@H]2O[C@@H]3COP(=O)(O)O[C@H]4[C@@H](F)[C@H](n5cnc6c(N)ncnc65)O[C@@H]4COP(=O)(S)O[C@@H]2[C@@H]3O)c(=O)[nH]1,69,18.5
146,146,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(S)O[C@@H]3[C@H](O)[C@@H](COP(=O)(S)O[C@H]2[C@H]1F)O[C@H]3n1cnc2c(N)ncnc21,69,18.0
147,147,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(S)OP(=O)(S)O[C@H]3[C@H]4OC[C@]3(COP(=O)(S)O[C@H]1[C@@H]2O)O[C@H]4n1nnc2c(=O)[nH]ccc21,69,15.5
148,148,Nc1nc2c(c(=O)[nH]1)[n+](Cc1cccc([N+](=O)[O-])c1)cn2[C@@H]1O[C@@H]2COP(=O)(S)O[C@H]3[C@H]4OC[C@]3(COP(=O)(S)O[C@@H]1[C@@H]2F)O[C@H]4n1nnc2c(N)ncnc21,69,15.5
149,149,Nc1nc2c(ncn2[C@@H]2O[C@@H]3COP(=O)(S)O[C@@H]4[C@H](O)[C@@H](COP(=O)(S)O[C@@H]2[C@@H]3O)O[C@H]4n2cnc3c(N)ncnc32)c(=O)[nH]1,69,21.5
150,150,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(S)O[C@H]3[C@H]4OC[C@]3(COP(=O)(S)O[C@@H]1[C@@H]2F)O[C@H]4n1nnc2c(=O)[nH]ccc21,69,17.0
151,151,Cn1cnc2c(ncn2[C@@H]2C[C@@H]3OP(=O)(S)O[C@H]4[C@@H](F)[C@H](n5cnc6c(=O)[nH]cnc65)O[C@@H]4COP(=O)(S)O[C@H]2[C@@H]3O)c1=O,69,13.0
152,152,Nc1nc2c(ncn2[C@@H]2O[C@@H]3COP(=O)(O)O[C@@H]4[C@H](O)[C@@H](COP(=O)(S)O[C@@H]2[C@@H]3O)O[C@H]4n2nnc3c(N)ncnc32)c(=O)[nH]1,69,18.0
153,153,CC1=CC(C(C2=C(O)c3ccccc3C2=O)c2c(O)c3c(oc2=O)CCCCCC3)C(=O)C=C1,14,11.0
155,155,C[C@]12CC[C@@H](O)C=C1C(c1ncco1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(c3cn(C#CC4(O)CC4)cn3)=CC[C@@H]12,14,15.0
156,156,COC1CC/C(=C/CC/C(C)=C/CC/C(C)=C/CC[C@]2(C)CCc3cc(O)cc(C)c3O2)C1,14,18.0
160,160,C[C@]12CC[C@@H](O)C=C1C(c1nnn[nH]1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(c3cn(C(=O)Nc4ccc(F)cc4)cn3)=CC[C@@H]12,14,11.0
164,164,O=c1[nH]/c(=N/NCc2ccc(OCc3ccccc3)cc2)ccn1[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,7,15.0
167,167,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@]3(F)O[C@@H](n4cnc5c(NC6CCCC6)ncnc54)[C@@](F)(CO)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,7,16.5
169,169,Cc1nc(/N=c2\[nH]ccn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)sc1/N=N/c1ccc([N+](=O)[O-])cc1,7,12.5
171,171,O=P(O)(OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NC4CCOC4)ncnc32)[C@H](O)[C@@H]1O,7,12.0
174,174,N#Cc1cc(Br)c(Cc2nn([C@@H]3C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O)O3)c3ncnc(N)c23)cc1F,7,23.5
178,178,Nc1ncnc2c1ncn2C1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)([O-])O)[C@@H](O)[C@H]1O,73,21.0
181,181,C=CCOP(=O)(O)OP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,73,12.5
186,186,CC(C)CC(NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)N[C@H](C=O)CC(C)C,64,26.5
187,187,CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)N[C@H](C=O)CC(C)C,64,40.5
189,189,CC(C)C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(C)(C)C)C(=O)N1C[C@H](Oc2cccc(C(=O)O)c2)C[C@H]1C(=O)N[C@H](C=O)CCCCN,64,18.5
191,191,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)N[C@H](C=O)CC(C)C,64,26.0
192,192,CSC[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)N[C@H](C=O)Cc1ccc(O)cc1,64,12.5
194,194,CC(C)C[C@@H](C=O)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-],64,33.5
195,195,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@H](C=O)CCCNC(=N)N,64,11.0
196,196,CC(C)C[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc1ccc(O)cc1)N=[N+]=[N-])C(=O)N[C@H](C=O)Cc1ccc(O)cc1,64,22.0
198,198,Nc1ncnc2c1nc(NCc1ccccc1)n2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,17,13.5
199,199,O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]3O[C@H](n4ccc(=O)[nH]c4=O)C[C@@H]3O)[C@H](O)[C@@H]2O)c(=O)[nH]1,17,17.0
204,204,COP(=O)(OC)OP(=O)(OCCn1ccc(=S)[nH]c1=O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,17,12.0
207,207,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OCCCn3cnc4c(=O)[nH]cnc43)O2)c(=O)[nH]1,17,22.5
208,208,COCCN1[CH][C@@H](c2cc(F)c(F)c(F)c2)[C@H](NC(=O)Nc2c(C)c(OCC3CNCCO3)nn2-c2ccccc2)C1,1,11.0
209,209,COCCN1[CH][C@@H](c2cc(F)c(F)c(F)c2)[C@H](NC(=O)Nc2c(C)c(OCC(=O)NCCF)nn2-c2ccccc2)C1,1,14.0
210,210,COCCN1[CH][C@@H](c2cc(F)c(F)c(F)c2)[C@H](NC(=O)Nc2c(C)c(OCCc3ccccn3)nn2-c2ccccc2)C1,1,17.5
212,212,COCCN1[CH][C@@H](c2ccc(F)cc2)[C@H](NC(=O)Nc2c(Cl)c(-c3cncc(C#N)c3)nn2-c2ccc(F)cc2)C1,1,16.0
213,213,C[C@@H](CF)Nc1nc(-c2noc(=O)[nH]2)nc2nc(N3C[CH]c4ccccc4[C@H]3CO)n(C[C@H]3CC[C@H](C)CC3)c12,1,15.5
214,214,OC[C@H]1O[C@@H](SS[C@H]2O[C@@H](n3cnc4c(N[CH]c5ccc(Br)cc5)ncnc43)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1,18.0
217,217,COCCN1[CH][C@@H](c2cc(F)c(F)c(F)c2)[C@H](NC(=O)Nc2c(Cl)c(-c3cnn(C)c3)nn2-c2ccccc2)C1,1,28.5
219,219,CO[C@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](NC(=O)c3ccc(O)c(O)c3)[C@H]2O)[C@H](O)[C@H]1O,96,11.0
221,221,O=C(N[C@H]1[C@@H](O)[C@@H](CO)O[C@@H](SSC2OC(CO)[C@@H](O)[C@H](n3cc(-c4ccccc4)nn3)C2O)[C@@H]1O)c1ccc(O)c(O)c1,96,23.0
222,222,O=C(O[C@H]1[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(=O)c-3c2O)O[C@H](CO)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,96,12.0
223,223,COC[C@H]1OC(SS[C@@H]2O[C@H](CO)[C@H](O)[C@H](NC(=O)c3ccc(O)c(C)c3)[C@H]2O)[C@H](O)[C@@H](n2cc(-c3ccc(O)cc3)nn2)[C@@H]1O,96,15.5
