,smiles
28,N=C(N)NCCC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O
29,C=C1[C@@H](OC(=O)C(C)C)[C@@H](OC(=O)C(C)CC)[C@@H](OC(C)=O)C(C)(C)/C=C\[C@H](C)C(=O)[C@@]2(O)C[C@@](C)(O)[C@H](OC(N)=O)[C@@H]2[C@@H]1O[Si](C)(C)C(C)(C)C
30,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccccn1)C(C)C
31,CC(C)CC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C)C(=O)NCc1ccccc1
32,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn(CCOCCOCCCCCCCN4CCCC4)c4ncnc(N)c34)cc2)n(-c2ccc(OCCCN3CCN(C(=O)Nc4ccccc4)CC3)cc2)n1
33,COc1ccc(C[C@H]2C(=O)N[C@@H](C)C(=O)N(C)[C@H]3Cc4ccc(cc4)Oc4cc(ccc4OC)C[C@@H](C(=O)N[C@H](C)C(=O)N2C)N(C)C3=O)cc1
34,COc1ccc2c(=O)c(OC3O[C@H](COC(=O)CCC(O)CCC(=O)O[C@@H]4CC[C@@H]5OC(=O)c6cc(OC)c(OC)cc6[C@@H]5C4)[C@@H](O)[C@H](O)[C@H]3O)c(-c3cc(OC)c(OC)c(OC)c3)oc2c1
35,CC[C@@H](C)[C@H](NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)O[Si](C)(C)C(C)(C)C
36,CC(=O)OC[C@H]1O[C@@H](O[C@H]2C[C@H](n3ccc(=O)[nH]c3=O)O[C@@H]2COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
37,CCCCCCC[P+](CCCCCC)(CCCCCCC)CCCCCCCCCC[P+](CCCC)(CCCCSC[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CCC([C@H]1C)[C@@]24OO3)Cc1ccccc1.[Br-].[Br-]
38,O=C(Nc1cccc(Oc2cc(OCc3ccccc3)cc(OP(=O)([O-])[O-])c2OP(=O)([O-])[O-])c1)c1cccc(NC[n+]2cnc3ccccc3c2)c1.[Na+].[Na+].[Na+].[Na+]
39,CCCCC[C@@H](C(=O)NCNC(=O)c1cccc(-c2ccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)c(OCC)c2)n1)[C@@H](CC)N(O)C=O
40,C=CCC[C@H](NC(=O)[C@@H]1CCCN1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1cnc[nH]1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O
41,CC(C)CC(NC(=O)C(NC(=O)OCc1ccccc1)C(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(O)C(O)C(O)CC(C)C
42,CC(C)CC1NC(=O)C(C(C)O)NC(=O)C(C(C)O)NC(=O)C(Cc2ccccc2)NC(=O)C(CO)NC(=O)C(C2CCCCC2)NC1=O
43,CSCCC(NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(N)=O
44,CC(=O)NC1CSSCC(C(N)=O)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CCCN=C(N)N)NC(=O)C2CCCN2C1=O
45,NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CO
46,CC(=O)O[C@@H]1C(OC(=O)/C=C/c2ccc(O)cc2)C[C@H](O[C@H]2[C@H](Oc3c(O)cc4c(c3O)C(=O)C(C)=C(OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](O)[C@@H](O)[C@@H]4O)O[C@@H]2CO)O[C@H]1C
47,CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCC(=O)N3CCC[C@H]3C(=O)NC3CCC3)n(-c3ccccc3)n2)CC1
48,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1ccc(O)cc1
49,C=C(C)[C@H](CCC(C)=CCC/C(C)=C/CC[C@]12C[C@H](CC=C(C)C)C(C)(C)[C@H](C(=O)O)[C@](CC(=O)c3ccc(OC)c(OC)c3)(C1=O)C2=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
50,CC[C@H](C)[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)c2cc([N+](=O)[O-])ccc2OCCCCOC[C@@H](C(=O)N(CC)CC)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC1=O
51,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)N[C@@H](C)[C@@H](O)[C@]1(C)O
52,CCC(NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2cccc(C(=N)N)c2)CN1C(=O)C1(c2ccc(Cl)cc2)CCC1)C(=O)C(=O)NCC(C)O
53,C=C(C(N)=O)[C@@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](N)CC(N)=O)C(C)C
54,CC(C)C(NC(=O)NC(C(=O)N1CC2(CCCCCC2)CC1C(=O)NC(CC(=O)O)C(=O)CF)C(C)(C)C)C(=O)O
55,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
56,N=C(N)NCCCC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](C2CCCCC2)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=O
57,COc1cc(/C=C/C=C/C(=O)/C=C/c2cn(CCCn3cc(CCC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)nn3)nn2)ccc1O
58,Nc1nc(NCCCNCCCNCCCNCCCNc2cc(NCCNCCCNCCCNCCCNCCS)c3ccccc3n2)nc2c(Nc3ccc(NC(=O)CCN4CCN(CCO)CC4)cc3)ncnc12
59,O=C(C=Cc1ccc(O)c(O)c1)N[C@H]1[C@@H](OC(CO)CO)O[C@H](COC2OC(CO)[C@@H](O)[C@H](O)C2O)[C@@H](O)[C@@H]1O
60,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(Br)cc1)C(N)=O
61,Cc1c(COc2cc(OCc3cccc(-c4ccc(C(=O)NCC5CCN(C(C)(C)C)CCO5)cc4)c3C)c(CN[C@@H](CO)C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2
62,CC(C)CCNC(=O)CC(NC(=O)CC(O)C(CC1CCCCC1)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1cccc2ccccc12)NCC(=O)O)C(=O)O
63,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C(C)C)C(C)C)C(=O)N[C@@H](CC(C)C)C(O)CC(=O)O
64,CCCCCCCCCCCC(=O)Oc1ccc(COP(=O)(OCc2c(-c3ccc(OC(=O)CCCC)cc3)oc3cc(OC)cc(OC)c3c2=O)OP(=O)(O)OC[C@@H]2C=C[C@H](n3cc(C)c(=O)[nH]c3=O)O2)cc1
65,NC1CCC(C(=O)N[C@@H](CCCCNC(=O)CCNC(=O)c2ccc(O)c(C(=O)O)c2)C(=O)NCC(=O)O)CC1
66,CCCCc1cc(/C=C/C(=O)Nc2ccc(C)cc2NC(=O)CNCCCNCCCCN)ccc1OCC(=O)NC(C)CCCCNCCCCO.Cl
67,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(N)=O
68,CCC[C@@H]1NC(=O)C[C@@H](C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)CN(CCc2ccccc2)C(=O)[C@H](CS)NC1=O
69,C[C@@H](NC(=O)[C@H](Cc1cn(C=O)c2ccccc12)NC(=O)[C@H](CCCN=C(N)N)NC(=O)Cc1ccccc1)c1nc(C(c2ccccc2)(c2ccccc2)c2ccccc2)c(CO)o1
70,CN(C)CCC(=O)NC(N)=NCCCC(NC(=O)[C@@H]1CCCN1C(=O)CCCc1ccccc1)C(=O)NCc1ccc(CNC(=N)N)cc1
71,Cc1cc[n+](CCCCCCCCCCCCCC[N+](C)(C)CC(=O)NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1.[Br-]
72,Cc1cn(C2CC(O)C(CO[C@@]3(C(=O)O)C[C@H](O)[C@@H](NC=O)[C@H]([C@H](O)[C@H](O)CO)O3)O2)c(=O)[nH]c1=O
73,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCc1cccc(C(F)(F)F)c1)N1CS[C@@]2(C(C)C)O[C@H]2C1=O
74,CC(C)(C)CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@@H](N)c2ccccc2)c2ccccc2)CSC1(C)C
75,CC1(C[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)c2ccccc2)C(C)(C)C)C(C)(C)C)C2CCN(S(=O)(=O)C(C)(C)C)CC2)NC(=O)NC1=O
76,Cc1cc2c(cc1O)C(=O)c1c(O)c(C(c3ccc(F)cc3)c3c(O)cc4c(c3O)CO[C@@]3(C)[C@H](C)C[C@H](O)C[C@@H]43)c(O)c(O)c1C2=O
77,COC(=O)C1C(c2ccc(O)c(O)c2)C2C(C(O)C(O)C(O)CO)CN(C)CC2(C(=O)OC)C1C(=O)OC
78,O=C(NS(=O)(=O)C1CS(=O)(=O)CC1O)c1ccc(N[C@H](CCN2C3CCC2CC(C(=O)O)C3)Cc2ccccc2)c(S(=O)(=O)C2CC2)c1
79,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)O
80,COc1ccc(COP(=O)(OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@](C)(O)[C@@H]2O)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)C[C@@H]2O)cc1
81,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc3c(c2)c2cc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)ccc2n3C)[nH]1)C(C)C
82,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]1CSSCCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N1)C(=O)NCC(N)=O
83,O=C[C@@H](NC(=O)/C(=N/O)c1cnc(NCC2CCCC2)s1)[C@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nnc4c5cc(F)ccc5n(CC(=O)[O-])c4n3)C[C@H]12.[Na+].[Na+]
84,CCCCCNC(=O)C(C)CC(O)C(CC1CCCCC1)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CC(=O)OC)NC(=O)Cc1cccc2ccccc12
85,CCOP(=O)(OCC)OCCCCCCCC(=O)OCCCCOCCCCOP(=O)(OCC)OCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
86,COc1ccc(C(C)C(=O)N2C[C@@H](OCc3ccccc3)C[C@H]2C(=O)N[C@@H](CC(F)F)C(=O)NCCc2c(F)cc(C(=O)O)cc2F)cc1Cl
87,C[C@H](NCCCCCCCCN1CCN2C(C1)CN(C)C(=O)[C@@H]2Cc1ccccc1)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(N)=O)[C@H](C)c1ccccc1
88,COCCCNC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)C(Cc1c[nH]cn1)N(C)C(=O)[C@@H](NC(=O)c1ccc2ccccc2n1)C(C)C
89,CCCCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O)[C@H](n2ccc(N)nc2=O)O[C@@H]1COP(=O)(O)OP(=O)(O)OP(=O)(O)O
90,CCCCCCCCCCCCSCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(F)(F)F
91,COc1cc(COC(=O)NC(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)N2CSC(C)(C)[C@H]2C(=O)NC(C)(C)C)C(C)(C)C)cc(OC)c1
92,C=C1C(=O)O[C@@H]2CC3=C(C)[C@@H](OC(=O)c4ccc(C(F)(F)F)cc4)CC3[C@](C)(OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(=O)c3ccc(C(F)(F)F)cc3)[C@H]12
93,COC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CS
94,CC1CC(N(C)C)C(O)C(OC2C(C)C(=O)OC(C)C(NC(=O)COC(C)C(=O)OC(C)C3CC3)C=CC=CC(=O)OC(C(C)C)C2C)O1
95,COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(CC(C)C)NC(=O)C(NC(=O)OC)C(C)C)C(C)C
96,CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@@H]3[C@H](O)[C@H](Oc4cc(O)cc(-c5ccc(C(=O)O)cc5)c4)O[C@@H]([C@@H](C)O)[C@@H]3CO)O[C@H](CN3CC[C@H](NC(=O)[C@H](NC(=O)OC(C)C)[C@@H](C)O)C3)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O
97,CCC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1)C(C)(C)C
98,CN(c1ccc(Oc2ccccc2)cc1)c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
99,N=C(NCCCCCCNC(=O)C(CCCCNC(=N)N[N+](=O)[O-])NC(=O)CCCCCCNC(=O)c1ccccc1)NCCCCCCN(O)C(=O)CCCCCNC(=O)c1ccccc1
100,CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C)C(C)C)C(C)C
101,CCCCCCCCCCNC1C(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)OC(COC2OC(CO)C(O)C(O)C2O)C(O)C1O
102,CCC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O
103,CSCC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H]1CCCN1C(=O)[C@@H](N)CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C(=O)O
104,C=C1[C@@H](OC(=O)CC)[C@H]2[C@@H](OC(C)=O)[C@](C)(OC(C)=O)C[C@]2(O)[C@@H](OC(C)=O)[C@@H](C)/C=C/C(C)(C)[C@@H](O)[C@H](OC(C)=O)[C@H]1OC(=O)c1ccccc1
105,CC(C)C[C@H](NC(=O)[C@@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)OCc1cccc(N)c1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)O
106,CSCC[C@H](NC(=O)[C@H]1CCCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CCSC)C(=O)N[C@@H](CC(C)C)C(N)=O
107,CC(=O)N[C@H](C(=O)NC(C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(C)C)C(C)(C)C)C1CCCCC1
108,CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccn1
109,CC(=O)N[C@H]1[C@H](OCCCCCCCCNC(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@@H]32)O[C@H](CO)[C@@H](O)[C@@H]1O
110,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](c2ccccc2)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O
111,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(NC5CCN(CC6CCOCC6)CC5)c(S(=O)(=O)C(F)(F)F)c4)c(Oc4ccccc4)c3)CC2)=C(c2ccc(Cl)cc2)C1
112,C[C@@H]1Cc2ccccc2CN1C(=O)c1cc2c(cc1-c1cc(C(=O)N(C)c3ccc(O)cc3)c3n1CCCC3)CCN(C(=O)Cc1ccc(C(=O)Nc3ccc(C(=O)O)cc3)cc1)C2
113,C=C(CC[C@]12O[C@H](C(=O)OC)[C@@](O)(C(=O)O)[C@](C(=O)O)(O1)[C@H](OC(=O)CC[C@H](C)CC)[C@H]2O)[C@@H](OC(C)=O)[C@H](C)Cc1ccccc1
114,CCOC(=O)N1CCN(C(=O)C(CCC(=O)O)NC(=O)c2cc(OCC(=O)N3CCCC3C(=O)NC(Cc3ccccc3)C(=O)O)n(-c3ccccc3)n2)CC1
115,CC(C)C[C@H]1C(=O)NC(CO)CCCCNC(=O)[C@@H](C(c2ccccc2)c2ccccc2)NC(=O)[C@@H](NC(=O)OC(C)(C)C)CSSC[C@H](C(=O)OCCO)NC1=O
116,C=C1C[C@H](C)[C@@H](/C=C/C=C/[C@@H](C)[C@H](O)[C@@H](C)C/C(C)=C/[C@H](C)CC)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCSC)NC(=O)[C@@H]2CCCN2C1=O
117,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)Nc1nc(cs1)CCCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)C1CC1
118,CCOC(=O)[C@H]1O[C@H]1C(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O
119,C=C(CC(O)C(CC1CCCCC1)NC(=O)C(CCCC)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCC(C)C
120,CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)CN)C(=O)N[C@@H](CCCCN)C(N)=O
121,CCOC(=O)CCCCCCOc1cc(CC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]2(C)CO2)cc(OC)c1OC
122,CCCNC(=O)C(CCC(=O)OC)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1c[nH]c2ccccc12
