,smiles
60,CN(C)S(=O)(=O)NCCCCNc1nc2cc(Cl)c(O)cc2n(CC(=O)NCCOCCOCCOCCOCCNC(=O)CCC(=O)O[C@@H]2C[C@H]3C[C@H]4C[C@@H](C3)C[C@@H]2C4)c1=O
61,CC(=O)NCCCCCCCCCCCN[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](OC(C)=O)[C@@H]1[C@@H]2C[C@H](OC(C)=O)[C@]2(C)[C@@H]([C@H](C)CCCNCCOc3ccnc4cc(Cl)ccc34)CC[C@@H]12
62,CCCCCCCCCCCCCCCOS(=O)(=O)CCC(NC(=O)c1ccc(C(=O)N(CCCCn2ccnc2)Cc2cnc[nH]2)cc1)C(=O)O
63,CCCCCCCCCCCCCCCC(=O)N1[C@@H](CCNC(=O)[C@@H](N)C(C)C)C[C@H]2[C@H]3C[C@H]4O[C@@H]5[C@H](OC)O[C@]5(CO)[C@H]4[C@](O)(CO)C3[C@](O)(C(=O)OC)[C@@H]21
64,N=C(N)c1ccc(-c2ncc(NC(=O)COCCOCCOCCOCCOCCOCCNC(=O)CCCC[C@@H]3SC[C@@H]4NC(=O)N[C@@H]43)c(NCC3CCNC3)n2)cc1
65,C[C@@H]1C[C@@H]2C(c3ccccc3)=CCC[C@@]2(O)C[C@H]1OC(=O)c1cccc(OCCCNCCOCCOCCOc2ccc(C(=O)CCCCCCN)cc2)c1
66,COCCN1C(=O)CSC1c1cn(-c2ccc(Cl)cc2)nc1-c1ccc(OS(=O)(=O)CCCCCCCCCCCCCCCC(=O)OC(C)(C)C)cc1
67,N=C(N)NCCC[C@@H]1CCCCN1C(=O)[C@H](N)CNCCCCCCNCCCNCCCCNCCCNCCCCNCCCNCCCCN
68,COc1cc(C(=O)NCCCCCCCCNCc2cn(-c3ccc(C[C@@H](NC(=O)[C@@H]4CCCN4C(=O)Oc4ccccc4)C(=O)O)cc3)nn2)ccc1OCCCCCC(c1ccc(Cl)cc1)c1ccc(Cl)cc1
69,COCCOCCOCCOCCOCCOCCOc1c(C)cc2c(=O)n(C)nc(C)c2c1C(C)(C)C
70,Nc1cc(-c2ccc(S(=O)(=O)NCCNC(=O)COCCOCCOCCNS(=O)(=O)c3ccc(CN4Cc5cccc(C6CCNCC6)c5C4=O)cc3)c(S(N)(=O)=O)c2-c2nn[nH]n2)ccn1
71,CCCCC[C@H](CC(=O)O)C(=O)NCCOCCOCCOCCOCCNC(=O)CCCC[C@H]1N=C(c2ccc(OC)c3ccccc23)c2c(sc(C)c2C)-n2c(C)nnc21
72,NCCCCCCN(CCOCCOCCOCCOCCNC(=O)CCC[C@H]1SC[C@@H]2NC(=O)N[C@@H]21)[C@H](CCC(=O)O)C(=O)O
73,CCCCCCCCCC(CCCCCC)C(=O)N[C@H](CO[C@@H]1O[C@H](CNC(=O)[C@H](CCCCNS(=O)(=O)CC2CCN(C)CC2)C(C)C)O[C@H](CO)[C@@H](O)[C@H]1O)C(=O)NO
74,CN[C@@H](C)C(=O)N[C@H]1CCS[C@H]2CC(C)(C)[C@@H](C(=O)NCCOCCOCCOCCO[C@@H]3Cc4ccccc4[C@@H]3NC(=O)[C@H]3N4C(=O)[C@@H](NC(=O)[C@H](C)NC)CCS[C@H]4CC3(C)C)N2C1=O
75,NS(=O)(=O)c1ccc(/N=N/c2c(O)ccc3ccccc23)cc1
76,COc1ccc(OCCN2CCC(COc3cccc(/N=N/c4ccccc4)c3)CC2)cc1
77,Nc1c(N=NCc2ccccc2)ccc2c1C(=O)c1c(O)cccc1C2=O
78,Oc1cc(N=Nc2ccccc2Cl)ccc1-n1ccnc1-c1ccc(Cl)cc1
79,CC(N=Nc1nc(O)cs1)c1cccc(NC(=O)c2cccc(O)c2)c1
80,Nc1ncc(-c2cccc(/N=N/c3cccc(C(=O)O)c3)c2)nc1-c1nc2ccccc2[nH]1
81,COc1ccc(COC(c2ccc(/N=N/c3ccccc3F)cc2)c2ccc(C(C)=O)cc2)cc1OC
82,Oc1ccc(N=NCc2ccc(O)c(O)c2)cc1
83,COc1ccc(CN=Nc2nc(-c3ccc(OC)c(F)c3)cs2)c(OC)c1
84,Brc1ccc(/N=N\c2cccc3c2oc2ccccc23)cc1
85,Cc1cc(C)nc(N=NC(C)P(=O)(O)O)n1
86,Nc1nc(N=NCc2ccccc2)sc1-c1ccncc1
87,COc1cc(CN=Nc2nc3c([N+](=O)[O-])cccc3s2)ccc1O
88,Fc1ccc(-c2csc(N=NCc3ccc(-c4ccccc4)cc3)n2)cc1
89,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1N=NC(C)c1ccsc1
90,O=S(=O)(Nc1ccc(C(/N=N\c2ccc3[nH]ccc3c2)n2ccnc2)cc1)c1ccccc1
91,O=c1[nH]c(N=Nc2ccccc2)nc2ncccc12
92,NS(=O)(=O)c1ccc(/N=N/c2ccccc2F)cc1
93,CC(=O)Nc1ccc(CNc2ccc(/N=N/c3ccc(S(N)(=O)=O)cc3)cc2)cc1N
94,Nc1ccc(N=NCc2cccs2)cc1
95,Oc1ccc(Br)cc1CN=Nc1ncnc2sc(C(F)(F)F)cc12
96,Cc1nc(/N=N\c2c(O)c(O)c3ccccc3c2O)c(CCCc2ccccc2)c(C(=O)O)c1O
97,CCc1ccc(O)c(N=Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)c1
98,CC(C)n1cc(CN=Nc2ccc([N+](=O)[O-])cc2)c2ccccc21
99,COc1cc(N=Nc2ccccc2N)cc(OC)c1O[N+](=O)[O-]
100,C=CCOc1c(OC)cc(CN=Nc2nc(C)cc(C)n2)cc1OC
101,CCn1c(-c2nsc(-c3ccccc3)c2N=NCc2cccs2)n[nH]c1=S
102,Cc1nc(N=NCc2ccc(Cl)cc2)nc2c1c(N)nn2Cc1ccc(OC(F)(F)F)cc1
103,CN(C)c1ccc(N=Nc2c3c(nc4ccccc24)CCCC3)cc1
104,Cc1cccc(C)c1Oc1ccccc1Nc1nc(N)nc(N)c1/N=N/c1cccc(CN)c1
105,Oc1ccc2ccccc2c1/N=N/c1ccc(Cl)cc1
106,O=C(O)CCCc1ccc(/N=N/c2ccc(NC(c3ccccc3)c3ccccc3)cc2)cc1
107,O=Cc1cccc(-c2ccc(CN=Nc3nc4ccccc4[nH]3)o2)c1
108,CS(=O)(=O)c1ccc(N=NCc2ccccc2[N+](=O)[O-])cc1
109,CC(C)c1nc(NS(=O)(=O)c2ccc(N=Nc3c(O)cc(NC(=O)Nc4cccc(C(C)(C)C(=O)O)c4)cc3C(=O)O)cc2)cs1
110,Cc1cc(N=NCc2ccccc2O)c2c(c1)oc1ccccc12
111,Cc1ccc(-c2csc(N=NCc3cccnc3)c2)cc1
112,Cc1cnc(CN=Nc2nnc(-c3ccccc3)s2)nc1
113,O=[N+]([O-])c1cc(N=Nc2ccccc2F)ccc1Cl
114,Cc1ccccc1N=Nc1nc2ccccc2c(=O)s1
115,CCCN(CCCCNC(=O)/N=[N+](\[O-])c1ccc([N+](=O)[O-])c2nonc12)[C@@H]1CCc2c(O)cccc2C1
116,Cc1ccc(CN=Nc2nc3ccccc3s2)cc1O
117,Cc1[nH]n(C2OC(CO)C(O)C2O)c(=O)c1N=Nc1ccccc1
118,COc1ccc(CN=Nc2cc(C)nc(Nc3cccc(C)c3)n2)cc1OC
119,CCCCCCCCCCOP(=O)(O)CSCCCCCCCCCC[N+](C)(C)C
120,CCOC(=O)C([NH3+])CCSC(c1ccccc1)(c1ccccc1)c1ccccc1
121,COc1cc2cc(C(=O)CCC3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC
122,Cn1c(C(=O)O[C@H]2C[N+]3(CCCc4ccccc4)CCC2CC3)cc2cc3c(cc21)OCO3
123,C[C@@H](c1nc(-c2cncc(Cl)c2)no1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1
124,CN(C)C(=O)[C@@H](c1cccc(-c2ncc(C(N)=O)s2)c1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1
125,C[N+](C)(C)CCCn1c2c(c3ccccc3c1=O)C(=O)c1cccnc1-2
126,O=C(N[C@@H]1C[N+]2(CCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)C1CCCCC1
127,Cc1cc(C)c(CNC(=O)c2cc(-c3cccs3)cc(N3CC[N+](C)(C)CC3)c2C)c(=O)[nH]1
128,C[N+]1(CCO)CCc2ccc3[nH]cc(C4CCN(c5ncccn5)CC4)c3c2C1
129,O=C(CCC[N+](CCO)(Cc1ccc(F)cc1)C(F)(F)F)Nc1ccc(Oc2ccccc2)cc1
130,COC(=O)C1(C(=O)OC)C[C@@H]1[NH3+]
131,N#Cc1ccc(C[C@H](CP(=O)(O)[C@H]([NH3+])Cc2ccccc2)C(=O)N[C@@H](Cc2ccc([N+](=O)[O-])cc2)C(=O)O)cc1
132,[NH3+]c1cc(N2CCC(c3nc(-c4cccc(C(O)C5CCCCO5)c4)no3)CC2)ncn1
133,CC(C)C(=O)N(C/C=C/CCCc1ccccc1)CC[NH3+]
134,C[N+](C)(CCCCCN1C(=O)c2ccccc2C1=O)CCCCC[N+]1(C)CCC1
135,C[C@]12CCC[N+]1(C)c1cc(NC(=O)c3c(F)cccc3F)ccc1C[C@@H]2C(=O)NCC1CCCCC1
136,C=CCNC(=O)[C@@H]1CCCN1C(=O)CC([NH3+])Cc1ccccc1
137,Cc1csc(NC(=O)Nc2cccc(C(F)(F)F)c2)c1-c1nnc(NC[NH3+])s1
138,C[C@@H](c1ccc(-c2ccc(F)cc2Cl)cc1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1
139,C=CC[N+]12CCC(C(O)(c3ccccc3)c3ccccc3)(CC1)CC2
140,C[N+]1(Cc2ccccc2)CCC(c2ccccc2)c2ccccc21
141,CC(C)(C)/[N+]([O-])=C/C[N+](C)(C)CCCN1C(=O)/C(=C\c2ccccc2)SC1=S
142,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1
143,OCCC[N+](Cc1ccccc1)(c1ccccc1)c1ccccc1
144,NC(N)=NC(CNC(=O)C(Cc1ccccc1)NC(=O)[C@@H]([NH3+])CCS(N)(=O)=O)P(=O)([O-])O
145,CCCCCC[N+]12CCc3ccc(cc3C1)C2
146,CC(C)C[C@H](N)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCC(C[N+]3(C)CCCC3C)CC2)CC1
147,CC1(C)[C@H]2CC=C(C[N+](C)(C)Cc3ccc(-c4ccc(Cl)cc4)cc3)[C@@H]1C2
148,CC(C)CCc1ccc(C(C)C(=O)Nc2ccc(C(=O)OCC([NH3+])C(=O)[O-])cc2)cc1
149,[NH3+]CCCCNC1CCNCC1
150,C[N+]12CCC(C(O)(c3ccccc3)c3ccccc3)(CC1)CC2
151,Nc1cc2c(cc1Br)/C(=C/c1ccc(C[N+]3([O-])CCOCC3)cc1)C(=O)N2
152,CC(=O)N1CC[C@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCNC(=N)[NH3+])C(=O)c2nnc(-c3ccccc3)o2)C1
153,C[N+]1(CC(=O)c2cccc3ccccc23)CCC(N[C@@H]2C[C@H]2c2ccccc2)CC1
154,CO[C@H]1[C@@H](O)[C@@H](CO)O[C@@H]([C@@H](OCc2ccccc2)c2cccc(Oc3ccc(OC[N+](C)(C)C)cc3)c2)O[C@@H]1[C@@H](O)[C@H](O)CNCc1ccccc1
155,C[N+](C)(CCCN)CCNC(=O)c1cc2nccc(Oc3ccc(NC(=O)Nc4cc(CC(=O)Nc5ccc(F)c(F)c5)cc(C(F)(F)F)c4)c(F)c3)c2s1
156,COc1ccc(C[NH3+])c(S(=O)(=O)Nc2cc(-c3ccccc3)c(F)cc2F)c1
157,C[C@@H](CC(=O)[C@@H]([NH3+])Cc1ccccc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
158,C[N+](C)(C)CCC(O)c1ccc(C2(O)CCOCC2)cc1F
159,C[N+](C)([O-])CC(=O)N1C=CCC1
160,CC1=NC(=O)NC(c2ccccc2)C1C(=O)OCC[N+](C)(C)C
161,C#CC[N+](C)(C)CCCCCCCC
162,C[N+](C)(CCO)CCNCCO
163,CC(C)CSc1nnc(Cc2noc(C(=O)NCCC[N+](C)(C)C)n2)n1NC(=O)c1ccccc1
164,CCC(C)[C@H]([NH3+])C(=O)OC[C@@H]1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)C1=O
165,CC(C)c1cccc2c(=O)[nH]c(NCCCCNC(=O)[C@@H]([NH3+])CS)nc12
166,C/C(=C\c1ccc(O)cc1)C(=O)O[C@@H]1Cc2ccccc2C2(CCC([N+]3(C)CCCC3)CC2)O1
167,C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3cccc(S(C)(=O)=O)c3)CCC1CC2)(c1ccccc1)N1CCCCC1
168,CC1(C)[C@H]2CC=C(C[N+](C)(C)Cc3ccc(-c4ccccc4)cc3)[C@@H]1C2
169,CC1(c2ccccn2)CC[N+]([O-])(CCOc2ccc3ccc([N+](=O)[O-])cc3c2)CC1
170,CCOC(=S)Nc1ccc(C[N+](C)(C)C)cc1
171,O=C(O[C@H]1C[N+]2(Cc3ccccc3)CCC1CC2)[C@@H](O)c1cccs1
172,C[C@H]([NH3+])C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C)C(=O)N1CCC[C@H]1C(=O)O
173,CCCCCCOP(=O)(O)OCC[N+](C)(C)C
174,COc1cc2c(cc1Nc1ncc(C)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)N(C(=O)C[N+]1(C)CCCCC1C)CC2
175,COc1ccc2c(c1)C(=O)c1c-2sc([NH3+])c1/C=N/NC(=O)c1ccccc1O
176,CN(C)C(=O)[C@@H](c1ccc(C2(CN)CCCC2)cc1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1
177,CC[N+](C)(CC)CCc1csc(Nc2ccccc2)n1
178,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N[C@@H](CO)C(N)=O
179,CC(C)(O)C[S+]([O-])C[C@H]([NH3+])C(=O)NS(=O)(=O)C(F)F
180,N[C@H](C(=O)N1CCCC1)C1CCN(C(=O)c2nnc3ccc([N+]4([O-])CCCC4)cn23)CC1
181,CNC(=S)NCCCC([NH3+])C(=O)[O-]
182,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
183,COc1ccc2c(OCCCN3C[C@@]45CC[N+](C)(NC(C)=O)C[C@@H]4CC[C@H]5[C@@H]3C(=O)Cn3nc(C)c4cc(OC)ccc43)ccnc2c1
184,Cc1nc([NH3+])[nH]c(=O)c1Cc1c(Cl)cccc1Cl
185,CCSCCOC(=O)CCC[N+](C)(C)C(C)C
186,C[N+](C)(C)C[C@@H]1N[C@H](CCCc2ccccc2)[C@H](O)[C@H](O)[C@@H]1O
187,CCN1CCC(C[N+](C)(C)C)=C(C(=O)OCC2CCC[N+]3(C)CCCCC23)C1
188,COc1cc(N)c(Cl)cc1C(=O)OCCN1CCC(NC(=O)CCC[N+](C)(C)C)CC1
189,NCCCNCCCCNCCC[NH3+]
190,O=[N+]([O-])c1ccc(CO/N=C2\C[C@H]3CC[C@@H](C2)[N+]3(Cc2ccccc2)c2ccccc2)cc1
191,COCC1(CN[C@@H]2CC2c2ccccc2)CCN(C(=O)C2CC[N+]([O-])(C3CC3)CC2)CC1
192,COc1ccc(-c2noc(C3([C@H]([NH3+])C(=O)N4CC[C@H](F)C4)CC3)n2)cc1
193,CC(NC(=O)C1(NC(=O)[C@@H]([NH3+])CCSC(c2ccccc2)c2ccccc2)CCS(=O)(=O)CC1)C(=O)C(F)(F)F
194,OC1(CO/N=C/c2ccc(OCC[N+]34CCC(OCc5ccccc5)(CC3)CC4)cc2)CCCC1
195,COc1cc(-c2nc3ccccc3[nH]2)ccc1OCC[NH3+]
196,C[N+](C)(C)CC[C@@]1(O)[C@@H]2CC[C@H]1CN(c1ccncn1)C2
197,C[N+]1(C)C2CCC1[C@@H](OC(=O)c1ccc(O)cc1)C2
198,CC(=O)c1ccc2c(c1)N(C1CC[N+](C)(Cc3ccccc3)CC1)c1ccccc1CC2
199,Cc1ccncc1-c1cc2cc(NC(=O)[C@@H]3[C@H]([NH3+])C3(C)C)ncc2c(N)n1
200,CC([NH3+])C(=O)N1CCCC[C@H]1C(=O)[O-]
201,CC(C)C[C@H](NC(=O)[C@H](C)NCc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N[C@H](C(N)=O)[C@H](C)O
202,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C12CC[N+](CCCOc3cccc4ccccc34)(CC1)CC2
203,Cc1c(OC(=O)N(C)C)ccc2c3c(c(=O)oc12)C[N+](C)(C)CC3
204,CC1(C)[C@@H]2C[C@@H]3C[C@@](C[N+](C)(C)Cc4ccccc4)(C2)C(=O)[C@]31C
