,smiles
25,NCC[C@@H]1N=C(c2ccccc2)c2ccccc2N(CC(=O)NCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@@H]32)C1=O
26,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)NCCCC[C@@H]1SC[C@@H]2N=C(NS(=O)(=O)c3ccccc3)N=C21
27,C#CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)CNC1=N[C@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)S1
28,NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOP(=O)(O)OCCCCCCCCCC(=O)OCCCOP(=O)(O)OC[C@H](N)C(=O)O
29,C#CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1
30,C#CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCCCC(=O)NCCOCCOCCOCCN1CCC(CNc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)c4nncn4c3n2)CC1
31,C#CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCCCCCCCCCCCCCCNC(=O)OC[C@@H]1C[C@@H]2c3cc(OC)c(OC)cc3CCN2C[C@H]1CC(C)C
32,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5
33,CS[C@H]1O[C@@H](c2ccc(C)c(Cc3ccc(OCCCC(=O)NCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O
34,N#CCOCCOCCOCCOCCOCCOCCOCCOc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCN2CCN(CCOC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1
35,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
36,C#CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCC(=O)N(Cc1ccccc1)Cc1ccc(C(=O)NC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)COc2ccc(Cl)cc2)cc1
37,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC
38,CCCC[C@H](N[C@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCN(CCOCCO)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC#N)C(C)C
39,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CCC2)[C@H]1O5
40,C#CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCCCCCCCn1cc(C(=O)NCCOCCNC2=NC(=O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(=O)c3ccccc3)S2)nn1
41,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC#C[C@]1(CN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)NC(=O)c2ccc(-n3cnc(C)n3)cc21
42,C#CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)Cc1ccc2c(c1)-c1ccc(F)cc1[C@H](c1ccc(Cl)cc1)NC2=O
43,C#CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc1ccc(C(=O)/C=C/c2c(OC)cc(OC)cc2OC)c2ccccc12
44,COc1ccc(C2C(C(=O)Nc3nnc(C)s3)=C(C)NC(C)=C2C(=O)OC(C)(C)C)cc1
45,COC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1[nH]cnc1C
46,COC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1
47,COC(=O)/C=C/c1ccc2c(c1)C1C=C(CN3CCOCC3)CN=C1C(C)(C)O2
48,NC(=O)C1CC2=C(C(N)=N1)C(c1ccc(Cl)cc1)C2(Cl)Cl
49,CC1=C2COC[C@@H]2[C@@H](C)N=C1Nc1ccc(C(F)(F)F)cn1
50,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1csc(-c2cc(Cl)c(N)cc2OCC(=O)N(C)CC(N)=O)n1
51,CCOc1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OCCOC)cc1
52,CC1=C(C(=O)OCC(C)C)C(c2ccccc2[N+](=O)[O-])C=C(C(=O)O)N1
53,COc1ccccc1C1C(C(=O)CS(C)(=O)=O)=C(C)NC(C)=C1C(=O)NCc1ccc(-c2ccccc2S(N)(=O)=O)cc1
54,CCOc1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC2CCCCC2)cc1C
55,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCC)C1c1csc(-c2ccc(Cl)cc2)n1
56,CNC(=O)C1=C(Nc2nc3ccccc3o2)C=C(C#N)C(c2ccc(OC(F)F)cc2)(C(F)(F)F)N1
57,COc1cc(C2C(C(=O)OC(C)(C)C)=C(C)NC(C)=C2C(=O)N2CCCC2)cc(OC)c1OC
58,CCCCn1nnnc1C1=CC(c2ccccc2F)C(C(=O)OCC)=C(CC)N1
59,CONC(=O)C1=C(C)NC(C(=O)Nc2ccc3[nH]ncc3c2)=CC1c1ccccc1
60,CCCOc1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OCC)cc1
61,CCCC1=NC(c2cccc(OC)c2O)/C(=C/C(=O)OCC)C(C)=C1
62,COC(=O)C1=C(C)NC(c2nc3ccccc3[nH]2)=CC1c1ccccc1
63,COC(=O)C1=C(C)NC(c2nccs2)=CC1c1ccccc1
64,CC1=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)C(C)C)=C(C)N1
65,CCOC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1
66,CNC(=O)C1=C(Nc2nc3ccccc3o2)C=C(C#N)C(c2ccsc2)(C2CC2)N1
67,CCOC(=O)C1=C(C)NC(c2nc3ccccc3o2)=CC1c1ccc([N+](=O)[O-])cc1
68,CC1=CC(C)=NC(=O)C1CNC(=O)c1ccnc(-n2cncn2)c1
69,CCCCCCCCCCCCCCNOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc([N+](=O)[O-])cc1
70,CC1=C(C(=O)Oc2ccccc2)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)OC(C)C)=C(C)N1
71,CCOc1cccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)c1
72,CC(C)C[C@H](NC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC(NC(=O)c2ccc(N=C=S)cc2)CC1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(N)=O
73,NCCCCC(=O)N[C@@H](Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)N[C@H](Cc1ccc(O)c(F)c1)C(=O)N(CC[C@@H](O)CN)c1ccccc1CN=C=S
74,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1[nH]c(=O)[nH]c(=O)c1F)C(C)C)C(=O)N1CCCC1CN=C=S
75,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2cccc(-c3ccc(N=C=S)cc3)c2)NC(=O)O[C@H]2C3CC4CC(C3)[C@@H](C4)C2C)cc1
76,NC(=O)CC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)c1cc(N=C=S)cc(-c2ccccc2)n1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)O
77,O=C1NCCC1CC(NC(=O)[C@@H]1CCCN1c1ccc2ccccc2c1)C(=O)N[C@@H](Cc1ccc(N=C=S)cc1)C(=O)O
78,COc1ccc(S(=O)(=O)N(C[C@@H]2CCC(=O)N2)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2ccc(O)c(CN=C=S)c2)cc1
79,CCCCCCCCCCCCCCCCN(C)C(=O)[C@H](CSc1ccc([N+](=O)[O-])cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(O)cc1)N=C=S
80,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)[C@H](Cc1ccc(-c2cccc(N3CCCCC3)c2)cc1)N=C=S
81,COC(=O)[C@H](Cc1ccc(N=C=S)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-]
82,C[C@H](NC(=O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@H](Cc1ccccc1)N=C=S)C(=O)N[C@H](C=O)CCCN=C(N)N
83,CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)c2ccc(-c3ccc([C@H]4C[C@H](N=C=S)C4)cc3)cc2)CC1(C)C)C(=O)C(=O)Nc1ccn[nH]1
84,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)[C@H](Cc1ccc(-c2cccc(N=C=S)c2)cc1)N1CCC(N2CCCCC2c2ccccc2C2CCCC2)CC1
85,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)N=C=S)C(=O)N[C@@H](Cc1ccc(CN=C(N)N)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O
86,CC(C)CC(NC(=O)C(Cc1ccc(Cl)cc1)Cc1ccc(N=C=S)cc1)C(=O)NCC(=O)N[C@H](C(N)=O)c1ccccc1
87,C=CCN(c1ccc(N(CC(N)=O)S(=O)(=O)c2ccc(NC(=O)NCCCN=C=S)cc2)c2ccccc12)S(=O)(=O)c1ccc(C(=O)OC)cc1
88,CC(C)(C)C(N[C@H](Cc1ccccc1)C(=O)N1CCC(OCOCCOCCOCCOCCOCCOCC#Cc2ccc(C[C@H]3C[C@H](N=C=S)C3)cc2)CC1)P(=O)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1
89,CC(C)CC(NC(=O)C(Cc1ccc(N=C=S)cc1)NC(=O)c1ccc(CN2CCNC(=O)C2)cc1)B1O[C@@H]2CC3C[C@@H](C3(C)C)[C@]2(C)O1
90,CC(=O)N[C@@H](CCC1CCN(C(=O)[C@@H](Cc2ccc(F)cc2)N=C=S)CC1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nccs1
91,NC(=O)CC[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)NCCCCN=C=S
92,[N-]=[N+]=N[C@@H](Cc1ccc(-c2cccc(N=C=S)c2)cc1)C(=O)NS(=O)(=O)c1ccc(Br)c([N+](=O)[O-])c1
93,NC(=O)[C@@H]1CC[C@@H](C2CCN(c3ccc(C(=O)N[C@@H](Cc4ccc(N=C=S)cc4)C(=O)NS(=O)(=O)c4ccc5c(c4)CCC(N)C5)cc3)CC2)N1C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
94,COC(=O)[C@H]1NCC[C@@H](CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)N=C=S)N1
95,COC(=O)[C@H](CNC(=O)c1ccc(N=C=S)cc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-]
96,CC(C)CC(NC(=O)C(Cc1ccc(F)cc1)N=C=S)C(=O)N[C@H](CC1CCCCC1)C(=O)N1CCCC1C(N)=O
97,NC(=NCCC[C@@H](N)C(=O)N[C@H](C(=O)NCCN=C=S)c1ccc(/N=N/c2ccccc2)c2ccccc12)N[N+](=O)[O-]
98,CN(C)CCOc1ccc(S(=O)(=O)NC(=O)[C@H](Cc2ccc(-c3cccc(N=[N+]=[N-])c3)cc2)N=C=S)cc1Cl
99,CC(C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1ccc(Cl)cc1)N=C=S)C(=O)[C@@]1(C)CO1
100,CO[C@H]1[C@H](OC(=O)/C=C/c2ccc(N=C=S)cc2)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C
101,O=C(O)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)c1ccc(N=C=S)cc1)C(=O)NCCCc1cccc2ccccc12
102,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2cccc(-c3ccc(N=C=S)cc3)c2)NC(=O)O[C@H]2C3CC4CC(C3)[C@](C)(C[C@@H](C)C4)C2C)cc1
103,COc1ccc(C(NC(=O)[C@H](Cc2ccc(N=C=S)cc2)NC(=O)OCc2ccccc2)C(=O)Nc2nnc(S)s2)cc1
104,CN(CC(=O)N[C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)NCCCN=C=S)C(=O)CCCC1CCCC1
105,O=C(N[C@H]1CC[C@H](NC[C@H](O)COc2ccc(OCCN3CCOCC3)cc2)CC1)c1ccc(C(=O)N2CCC(C(=O)c3ccc(N=C=S)cc3)CC2)cn1
106,O=C(NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)[C@H](Cc1ccc(-c2cccc(N=C=S)c2)cc1)N=C=S
107,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2cccc(-c3ccc(N=C=S)cc3)c2)NC(=O)O[C@H]2C3CC4CC(C3)C[C@@H]2C4)cc1
108,O=C(CCCCCC(=O)Nc1ccccc1)NCCCNCCCCNCCCNCCCNCCCN=C(Nc1ccc(N=C=S)cc1)NC1C(=O)Nc2ccccc21
109,CC1(C)[C@@H]2CC[C@]1(CS(=O)(=O)N1CCC3(CCc4ccccc43)CC1)[C@@H](NC(=O)[C@H](Cc1c[nH]c3ccccc13)N=C=S)C2
110,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C=S)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C=O)CCCCN)[C@@H](C)O
111,O=C(N[C@@H](Cc1ccc(-c2cccc(N=C=S)c2)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)O[C@H]1C2CCC(C2)C[C@@H]1c1ccccc1
112,CC(C)(C)c1ccc(-c2cccc(S(=O)(=O)NC(Cc3ccc(N=C=S)cc3)C(=O)Nc3nnc(CCCCc4nnc(NC(=O)Cc5ccccc5)s4)s3)c2)cc1
113,COCC(NC(=O)[C@H](CC(C)C)N=C=S)C(=O)N[C@@H](Cc1ccccc1)C(=O)[C@@]1(C)CO1
114,COc1ccc([C@H](NC(=O)[C@H](Cc2ccc(N=C=S)cc2)NC(=O)c2ccc(Cl)cc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)[C@@]2(C)CO2)C(C)C)cc1
115,CCOc1cc(S(=O)(=O)NC(=O)[C@H](Cc2ccc(-c3cccc(N=C=S)c3)cc2)NC(=O)[C@@H]2CCCN2C(=O)OCc2cccc([N+](=O)[O-])c2)ccc1[N+](=O)[O-]
116,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2cccc(-c3ccc(N=C=S)cc3)c2)NC(=O)O[C@H]2C3CC4CC(CC(C4)C2COC(=O)c2ccccc2)C3)c(OC)c1
117,C[C@H](N[C@H](CC1CC1)C(=O)N1C[C@H](F)[C@H](N=C=S)C1)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N1CCC[C@H]1C(=O)O
118,CC(C)CC(NC(=O)[C@H](CO)NC(=O)CNC(=O)c1cccc(N=C=S)c1)C(=O)NCc1ccc(C(=N)N)cc1
119,CCCCCCCCN1C[C@H](c2ccc(OC)c(F)c2)[C@H](C(=O)N2CCN(c3ccc(Cl)cc3[C@@H](N)CCCCN=C=S)CC2)C1
120,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(N=C=S)cc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CS)C(N)=O
121,C[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCCCN=C=S)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N[C@H](CO)C(=O)N[C@@H](CCCCN)C(N)=O
122,CO[C@H]1[C@H]([C@@H](O)[C@@H](OCc2ccccc2)C(=O)N[C@H]2c3ccccc3C[C@H]2O)OC(=O)[C@H]1NC(=O)c1ccc(N=C=S)cc1
123,CC(C)C[C@@H](NC(=O)[C@H](Cc1cccc(C(=N)N)c1)NC(=O)[C@H](Cc1ccc(O)cc1)N=[N+]=[N-])C(=O)NCCN=C=S
124,CC(C)CC(NC(=O)C(Cc1ccc(N=C=S)cc1)NC(=O)C=Cc1ccccc1)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1
125,O=C(Cc1ccc(C(F)(F)F)cc1)NCCSSCCC(=O)Nc1ccc(C[C@H](N=C=S)C(=O)NS(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1
126,NCCCC[C@H](NC(=O)[C@H](Cc1ccc(CN=C=S)cc1)NC(=O)Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O
127,O=C(N[C@@H](Cc1ccc(-c2cccc(N=C=S)c2)cc1)C(=O)NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCC(N3CCCCC3c3ccccc3C3CC3)CC2)cc1
128,CCCCCNC(=O)C(Cc1ccc(N=C=S)cc1)NC(=O)C(CC(C)C)NC(=O)[C@H](CC)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(C)=O
129,CC[C@H](C)[C@H](N=C=S)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O
130,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2cccc(-c3ccc(N=C=S)cc3)c2)NC(=O)O[C@H]2C3C[C@H]4C[C@@H](C3)[C@H](C4)C2C)cc1
131,COc1ccc([C@H](NC(=O)[C@H](Cc2ccc(N=C=S)cc2)NC(=O)c2ccc(CNCCCN=C=S)cc2)C(=O)N[C@H](C(=O)[C@@]2(C)CO2)C(C)C)cc1
132,Cc1nc(NC(=O)[C@H](C)N)sc1C(=O)N[C@@H](Cc1ccc(N=C=S)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(N)=O)C1CCCCC1)C(C)C
133,N=C(N)NCCC[C@@H](C=O)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)c1ccc(N=C=S)cc1
134,CC(C)C[C@H](NC(=O)[CH]C(Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1
135,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[CH]C(Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)O
136,CC(C)C[C@H](NC(=O)[CH]NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1
137,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[CH]C(Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
138,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[CH]C(Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
139,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[CH]C(Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
140,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[CH]C(Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)N[C@@H](Cc1ccccc1)C(=O)[C@@]1(C)CO1
141,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[CH]CCNC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)N[C@H](C=O)CC(C)C
