,smiles
15,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
16,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)N[C@@H](CC1CCCCC1)C(=O)[C@@]1(C)CO1
17,CC[C@@H](C)[C@@H](NC(=O)[C@@H](CC(F)F)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(C)C)C(=O)[C@@]1(C)CO1
18,CC(C)C[C@H](NC(=O)c1ccc(CNC(=O)[C@H](CCC(=O)OC(C)(C)C)N=[N+]=[N-])cc1)C(=O)[C@@]1(C)CO1
19,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
20,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(C)(C)C)C(=O)[C@@]1(C)CO1
21,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])[C@@H](C)O)C(=O)[C@@]1(C)CO1
22,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
23,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
24,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
25,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
26,COc1ccc(C[C@H](NC(=O)[C@H](Cc2ccccc2)N=[N+]=[N-])C(=O)N[C@@H](Cc2ccccc2)C(=O)[C@@]2(C)CO2)cc1
27,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(cc1)[N+]([O-])=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
28,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
29,CC(C)C[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)N[C@@H](Cc1ccccc1)C(=O)[C@@]1(C)CO1
30,COC[C@H](NC(=O)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])[C@@H](C)CC)c1ccccc1)C(=O)[C@@]1(C)CO1
31,CSC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1
32,CCC(C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
33,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1C)N=[N+]=[N-])C1CCCCC1)C(C)=O)C(=O)[C@@]1(C)CO1
34,CC(C)C[C@H](NC(=O)C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
35,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)C1CCCN1C(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
36,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(C)(C)C)C(=O)N1C[C@@H](C[C@H]1C(=O)N[C@@H](C1CCCCC1)C(=O)[C@@]1(C)CO1)Oc1nccc2ccccc12
37,CC(C)C[C@H](NC(=O)C(Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
38,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
39,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
40,CC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(Cl)CO1
41,Nc1nc(Nc2ccc(cc2)[N+]([O-])=O)nn1C(=O)c1cccc(c1)[N+]([O-])=O
42,CC(=O)c1cc(cc(C(=O)NCc2cccc(c2)[N+]([O-])=O)c1O)[N+]([O-])=O
43,[O-][N+](=O)c1cccc(c1)-c1cc(no1)C(=O)N1CCC(CC1)N1CCC(CC1)Oc1ccc(cc1)[N+]([O-])=O
44,[O-][N+](=O)c1cccc(c1)-n1nnc(n1)-c1cccc(c1)[N+]([O-])=O
45,COc1cccc(c1)-c1nc(Nc2cc(cc(c2)[N+]([O-])=O)[N+]([O-])=O)c2cccn2n1
46,[O-][N+](=O)c1ccc(\C=C2/CN(C\C(=C/c3ccccc3[N+]([O-])=O)C2=O)C(=O)C=C)cc1
47,[O-][N+](=O)c1ccc(N2CCN(Cc3ccccc3)CC2)c(c1)[N+]([O-])=O
48,COC1CCN(C1)C(=O)CC1Cc2ccccc2N(C(=O)Cc2cc(cc(c2)[N+]([O-])=O)[N+]([O-])=O)C1=O
49,[O-][N+](=O)c1ccc(SC2CCN(Cc3ccccc3)CC2)c(c1)[N+]([O-])=O
50,[O-][N+](=O)c1ccc(OC(=O)c2ccc(Cl)cc2)c(c1)[N+]([O-])=O
51,CC(C)c1onc(CS(=O)(=O)c2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)c1COc1ccc(\C=C\c2ccc3[C@H](C(C)C)OC(=O)c3c2)cc1
52,COc1ccc(cc1)C(=O)NNc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
53,CCCCCNC(=O)NS(=O)(=O)c1cc(ccc1Oc1ccc(cc1CN1CCN(CC1)c1ccccc1OC)[N+]([O-])=O)[N+]([O-])=O
54,[O-][N+](=O)c1ccc(NC(=O)C(\C#N)=C2\CCCCC2)c(c1)[N+]([O-])=O
55,CC(C(=O)OCc1ccc(cc1)[N+]([O-])=O)c1cccc(c1)[N+]([O-])=O
56,CCOc1ccc(NC(=O)c2cc(cc(c2)[N+]([O-])=O)[N+]([O-])=O)cc1
57,CCCCc1cc(NC(=O)c2cc(cc(c2)[N+]([O-])=O)[N+]([O-])=O)[nH]n1
58,[O-][N+](=O)c1ccccc1S(=O)(=O)NCCCC[C@H](NC(=O)c1ccc(cc1)[N+]([O-])=O)C(=O)N1CCC[C@H]1C(=O)NN1CCOCC1
59,CNC(=O)C1=C(C)N=C(C)C(C1c1cccc(c1)[N+]([O-])=O)C(=O)Nc1ccc(cc1)[N+]([O-])=O
60,[O-][N+](=O)c1ccc2c3[nH]c(nc3c3ccccc3c2c1)-c1c(cccc1C#N)[N+]([O-])=O
61,Oc1ccc(cc1NC(=O)c1cccc(c1)[N+]([O-])=O)[N+]([O-])=O
62,Oc1cc(c(SCc2cccc(c2)[N+]([O-])=O)c(O)c1)[N+]([O-])=O
63,CC(N(Cc1ccccc1[N+]([O-])=O)S(=O)(=O)c1ccc(cc1)[N+]([O-])=O)C(=O)NO
64,Cc1noc(C)c1CNc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
65,CC(C)CCN1[C@H]2Cc3cn(nc3[C@]2(CCC1=O)Oc1ccc(cc1)[N+]([O-])=O)-c1ccc(cc1)[N+]([O-])=O
66,CN1[C@H]2CCC1[C@H]([C@H](C2)c1ccc(Cl)cc1)C(=O)Oc1ccc(cc1)-c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O
67,CCOC(=O)C1C(N(C(=O)N=C1C)c1ccc(cc1)[N+]([O-])=O)c1ccc(cc1)[N+]([O-])=O
68,CC(=O)N1CCc2cc(Nc3ccc(cc3[N+]([O-])=O)[N+]([O-])=O)ccc12
69,[O-][N+](=O)c1cccc(NC(=O)Nc2ccc(cc2)-c2nc3c(cccc3[nH]2)[N+]([O-])=O)c1
70,CC(C)(C)C(=O)OCCOC(=O)C1=C(C[C@H](N([C@@H]1c1ccc(cc1)[N+]([O-])=O)c1cccc(c1)[N+]([O-])=O)c1ccccc1)Nc1cccc(c1)C(F)(F)F
71,Oc1cc(cc(c1O)[N+]([O-])=O)C(=O)Oc1ccc(cc1)-c1cccc(c1)[N+]([O-])=O
72,[O-][N+](=O)c1cc2Nc3cc(ccc3N=Cc2cc1OCCF)[N+]([O-])=O
73,[O-][N+](=O)c1ccc(cc1)\N=N\c1ccc(cc1)[N+]([O-])=O
74,[O-][N+](=O)c1ccc(N2C[C@H](CC2=O)c2nc(Cc3ccccc3)no2)c(c1)[N+]([O-])=O
75,CC(OC(=O)c1ccc(cc1)[N+]([O-])=O)C(=O)Nc1cccc(c1)[N+]([O-])=O
76,CC(N1N=C(C)C(C(C)C)=C1c1cccc(c1)[N+]([O-])=O)c1ccc(cc1)C(=O)Oc1ccc(cc1)[N+]([O-])=O
77,OCc1c(oc2ccc(cc2c1=O)[N+]([O-])=O)-c1ccc(cc1)[N+]([O-])=O
78,COc1cc(CN(C)c2ccc3[C@H](CNc3n2)c2ccc(cc2)[N+]([O-])=O)c(cc1OC)[N+]([O-])=O
79,[O-][N+](=O)c1ccc(cc1)-c1c(nn2c(ccnc12)-c1ccc2CCN(Cc3cccnc3)c2c1)-c1ccc(cc1)[N+]([O-])=O
80,Oc1c(cc([N+]([O-])=O)c2cccnc12)C(=O)NCCSSCCNC(=O)c1ccc(F)c(c1)[N+]([O-])=O
81,[O-][N+](=O)c1cccc(c1)C(=O)c1cccc([N+]([O-])=O)c1
82,[O-][N+](=O)c1ccc(cc1)S(=O)(=O)N(Cc1ccc2OCOc2c1)Cc1ccc(cc1)[N+]([O-])=O
83,CC(C)OCCCn1c(NC(=O)c2cccc(c2)[N+]([O-])=O)nc2cc(ccc12)C(=O)Nc1cccc(c1)[N+]([O-])=O
84,[O-][N+](=O)c1ccc(cc1)C1OC(=O)N(C1c1cccc(F)c1)c1cccc(c1)[N+]([O-])=O
85,OC(=O)c1cc(NC(=O)[C@H](Cc2ccc(O)c(c2)[N+]([O-])=O)NC(=O)c2cc3cc(ccc3[nH]2)[N+]([O-])=O)cc(c1)[N+]([O-])=O
86,CN1C(=O)C2=C(N=C1NS(=O)(=O)c1cccc(c1)[N+]([O-])=O)c1cc(ccc1CC2)[N+]([O-])=O
87,O[C@@H]1[C@H](O)[C@@H](COc2ccc(cc2)[N+]([O-])=O)N(Cc2ccc3ccccc3c2)C(=O)N(Cc2ccc(cc2)C(=O)Nc2ccc(cc2)[N+]([O-])=O)[C@@H]1COc1ccc(cc1)-c1ccccn1
88,[O-][N+](=O)c1ccc(NC(=S)Nc2cccc3[nH]ncc23)c(c1)[N+]([O-])=O
89,[O-][N+](=O)c1ccc(cc1)C(=O)\C=C1/N(C(=O)c2cc3cc(ccc3[nH]2)[N+]([O-])=O)C(=O)c2ccccc12
90,[O-][N+](=O)c1ccc(CNc2cccc(c2)-c2c(oc3ncnc(N)c23)-c2cccc(c2)[N+]([O-])=O)cc1
91,[O-][N+](=O)c1ccc(cc1)-c1cc([nH]n1)C(=O)Nc1ccc(cc1)S(=O)(=O)NCc1cccc(c1)[N+]([O-])=O
92,COc1ccc(cc1)-c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
93,[O-][N+](=O)c1cccc(c1)-c1nc(C(=O)Nc2cccc(c2)[N+]([O-])=O)c(CCS(=O)(=O)N2CCOCC2)o1
94,Cc1nc2ccccc2n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CCC1(CCN(CC1)C(=O)[C@@H](CC(N)=O)NC(=O)c1ccc(cc1)[N+]([O-])=O)c1cccc(c1)[N+]([O-])=O
95,COc1cc(O)ccc1\C=C1/C(=O)N(N=C1c1ccc(cc1)[N+]([O-])=O)c1cccc(c1)[N+]([O-])=O
96,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(cc1)[N+]([O-])=O)\N=C\c1cccc(c1)[N+]([O-])=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(N)=O
97,[O-][N+](=O)c1ccc(cc1)-n1cc(\C=c2\s\c(=C/c3ccc(cc3)[N+]([O-])=O)n(Cc3ccco3)c2=O)nn1
98,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(=O)OP(O)(=O)OP(O)(=O)c1ccc(cc1)-c1cccc(c1)[N+]([O-])=O)n1cc(O)n(-c2cccc(c2)C(=O)OCc2cccc(c2)[N+]([O-])=O)c1=O
99,[O-][N+](=O)c1ccc(cc1)N1C(=O)N(Cc2cccc(c2)[N+]([O-])=O)C(C1=O)c1ccc(Cl)cc1
100,COc1ccc(cc1)C(Nc1cc(ccc1[N+]([O-])=O)N(=O)=O)c1ccc(C)cc1
101,CC(C)[C@@H](N(Cc1ccc(cc1)[N+]([O-])=O)S(=O)(=O)c1ccc(cc1)[N+]([O-])=O)C(=O)NO
102,OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O
103,[O-][N+](=O)c1ccc(NC(=S)Nc2ccc(cc2)[N+]([O-])=O)cc1
104,CN1CCN(CC1)c1ccc(cc1NC(=O)c1cccc(c1)[N+]([O-])=O)[N+]([O-])=O
105,Cc1ccc(CSc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)cc1
106,OC(=O)c1cc([nH]n1)N(Cc1ccc(cc1)[N+]([O-])=O)Cc1ccc(cc1)[N+]([O-])=O
107,COC(=O)c1sc(Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)nc1-c1ccccc1
108,[O-][N+](=O)c1ccc(\C=C\C=C2/C(=O)Nc3ccc(cc23)[N+]([O-])=O)cc1
109,COC(=O)c1ccccc1OCCN1CCC(CC1)Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
110,C\C(=C/c1cccc(c1)[N+]([O-])=O)c1nc2cc(ccc2n1CC(O)=O)[N+]([O-])=O
111,Cc1ccc(c(c1)[N+]([O-])=O)S(=O)(=O)n1ccc2ccc(cc12)[N+]([O-])=O
112,[O-][N+](=O)c1ccc2c(\C=C3/C(=O)Nc4ccc(cc34)[N+]([O-])=O)c[nH]c2c1
113,[O-][N+](=O)c1ccc2oc(nc2c1)-c1cccc(c1)[N+]([O-])=O
114,COC(=O)CCNC(=O)c1cc(ccc1Oc1ccc(cc1)[N+]([O-])=O)[N+]([O-])=O
115,C[C@H](NC(=O)[C@H](CC(=O)N(C)c1ccc(cc1)C#N)NS(=O)(=O)c1cccc(c1)[N+]([O-])=O)C(=O)Nc1cccc(c1)[N+]([O-])=O
116,OC(=O)c1cc2c(ccc([N+]([O-])=O)c2[nH]1)[N+]([O-])=O
117,COc1ccc(cc1COc1ccc(NC(=O)Nc2cccc(c2)[N+]([O-])=O)cc1)[N+]([O-])=O
118,[O-][N+](=O)c1ccc(NC(=O)Nc2ccc(Cl)c(c2)[N+]([O-])=O)cc1
119,Cc1ccc(cc1)-c1nc(SCC(=O)Nc2ccc(cc2)[N+]([O-])=O)[nH]c1-c1ccc(cc1)[N+]([O-])=O
120,Nc1cc2NC(=O)\C(=C/c3ccc(cc3)[N+]([O-])=O)c2cc1[N+]([O-])=O
121,NC1=NC(N(C(N)=N1)c1cccc(c1)[N+]([O-])=O)c1ccc(cc1)[N+]([O-])=O
122,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CNC(=O)c1ccc(-c2ccc(cc2)[N+]([O-])=O)c(c1)[N+]([O-])=O
123,[O-][N+](=O)c1ccc(SC(=S)N2CCN(CC2)c2ccc(cn2)C#N)c(c1)[N+]([O-])=O
124,ONC(=O)C1(CN(Cc2ccc(cc2)[N+]([O-])=O)C(=O)Nc2ccccc2)CCN(CC1)c1cccc(c1)[N+]([O-])=O
125,OC(=O)c1ccc(cc1)C(c1c[nH]c2ccc(cc12)[N+]([O-])=O)c1c[nH]c2ccc(cc12)C(=O)NCCOc1ccc(cc1)[N+]([O-])=O
126,[O-][N+](=O)c1cc(Cl)ccc1Sc1cccc(c1)[N+]([O-])=O
127,[O-][N+](=O)c1cccc(c1)C(=O)Cn1cnc2ccc(cc12)[N+]([O-])=O
128,Cc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O
129,[O-][N+](=O)c1ccc(cc1)C1Oc2cccc3c2c(n[nH]c3=O)C1c1cccc(c1)[N+]([O-])=O
130,CCN(CC)CCN(C(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O)c1nc(NCCc2ccccc2)c2cc(O)ccc2n1
131,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(cc(c2)[N+]([O-])=O)[N+]([O-])=O)c1
132,CN1C2CCC1C([C@@H](C2)c1ccc(cc1)[N+]([O-])=O)C(=O)NCc1ccc(cc1)[N+]([O-])=O
133,CCOP(=O)(OCC)C(Nc1ccc(cc1)[N+]([O-])=O)c1ccc(cc1)[N+]([O-])=O
134,[O-][N+](=O)c1ccc([C@H]2S[C@H](COCc3ccccc3)COC2=O)c(c1)[N+]([O-])=O
135,CS(=O)(=O)c1ccc(cc1)-c1cc(cc(-c2nc3ccc(cc3[nH]2)[N+]([O-])=O)c1O)[N+]([O-])=O
136,Cc1nn(-c2cccc(c2)[N+]([O-])=O)c2cc(ccc12)[N+]([O-])=O
137,CN(C)CCCn1c2SCCN(Cc2c2cc(ccc12)[N+]([O-])=O)C(=O)C(c1ccccc1)c1ccc(cc1)[N+]([O-])=O
138,CCCCCNC(=O)NS(=O)(=O)c1cc(ccc1Oc1ccc(cc1)[N+]([O-])=O)[N+]([O-])=O
139,ONC(=O)CN(Cc1ccc(cc1)[N+]([O-])=O)S(=O)(=O)c1ccc(NC(=O)Cc2cccc(c2)[N+]([O-])=O)cc1
140,[O-][N+](=O)c1ccc2[nH]c(Nc3cccc(c3)[N+]([O-])=O)nc2c1
141,CC(C)[C@@H](N(C)C(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O)c1nc2ccccc2c(=O)n1-c1ccc(F)cc1
142,[O-][N+](=O)c1cccc(SSc2cccc(c2)[N+]([O-])=O)c1
143,COC(=O)[C@@H]1CC(=O)N([C@H]1c1ccc(cc1)[N+]([O-])=O)c1ccc(cc1)[N+]([O-])=O
144,[O-][N+](=O)c1cc(ccc1-c1ccc(s1)S(=O)(=O)N1CCNCC1)[N+]([O-])=O
145,[O-][N+](=O)c1ccc(N2CCCC2)c(c1)[N+]([O-])=O
146,COc1ccc(cc1)C(=O)CC(=O)C(=O)Nc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O
147,[O-][N+](=O)c1cc(cc2sc(nc12)N1CCOCC1)[N+]([O-])=O
148,[O-][N+](=O)c1ccc(NC(=O)Nc2cccc(c2)[N+]([O-])=O)cc1
149,Cc1ccc2c(c1)n(CCN1CCN(Cc3ccccc3)CC1)c1c(cc(cc21)[N+]([O-])=O)[N+]([O-])=O
150,[O-][N+](=O)c1ccc(N2CCN(CCCc3ccc(cc3)[N+]([O-])=O)CC2)c(c1)[N+]([O-])=O
151,Oc1c(cc([N+]([O-])=O)c2cccnc12)[N+]([O-])=O
152,[O-][N+](=O)c1ccc(cc1)S(=O)(=O)N(Cc1ccc(Br)cc1)Cc1ccc(cc1)C(=O)NS(=O)(=O)c1cccc(c1)[N+]([O-])=O
153,Fc1ccc(cc1)-n1cc(COCCCCN2CCN(CC2)c2cc(cc(c2)[N+]([O-])=O)[N+]([O-])=O)nn1
154,[O-][N+](=O)c1ccc(CCSc2nc(-c3cccc(c3)[N+]([O-])=O)c(C#N)c(=O)[nH]2)cc1
155,Cc1cccc(n1)-c1nc([nH]c1-c1ccc(F)c(c1)[N+]([O-])=O)-c1cccc(c1)[N+]([O-])=O
156,[O-][N+](=O)c1cccc(c1)N1CCN(CC1)C(=O)\C=C\c1ccc(cc1)[N+]([O-])=O
157,C[C@H]1C[C@H](O)c2ncnc(N3CCN(CC3)C(=O)[C@H](CNC(=O)c3ccc(cc3)[N+]([O-])=O)Nc3ccccc3[N+]([O-])=O)c12
158,Cc1c([nH]c2ccc(cc12)[N+]([O-])=O)C(=O)NCCc1ccc(cc1)[N+]([O-])=O
159,C[N+](C)(C)Cc1ccc(CNC(=O)C(Cc2ccc(cc2)[N+]([O-])=O)C(=O)NCCc2ccc(cc2)[N+]([O-])=O)cc1
160,OC(=O)Cc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O
161,Cc1ccc(Nc2nc(Nc3ccc(cc3)[N+]([O-])=O)ncc2S(C)(=O)=O)c(c1)[N+]([O-])=O
162,O=C1CN2Cc3cc(cc(c3C2=N1)[N+]([O-])=O)[N+]([O-])=O
163,[O-][N+](=O)c1ccccc1\C=N\Nc1nc2ccc(cc2s1)[N+]([O-])=O
164,[O-][N+](=O)c1cccc(c1)C(=O)N1CCN(CC1)c1ccc(cc1)[N+]([O-])=O
165,[O-][N+](=O)c1ccc2c(c1)[nH]c1c(cccc21)[N+]([O-])=O
166,Nc1cccc(c1)C(c1cccc(c1)C(=O)NCCCCCCNc1nc2ccc(cc2[nH]1)[N+]([O-])=O)c1[nH]c2ccc(Cl)cc2c1CCNS(=O)(=O)c1ccc(cc1)[N+]([O-])=O
167,COC(=O)[C@H](Cc1ccc(C(O)=O)c(c1)[N+]([O-])=O)NC(=O)c1cccc2c(cccc12)[N+]([O-])=O
168,[O-][N+](=O)c1ccc(C(=O)N(CC=C)Cc2ccc(F)cc2F)c(c1)[N+]([O-])=O
169,[O-][N+](=O)c1ccc(cc1)-c1csc(NC(=O)COc2ccc(cc2)[N+]([O-])=O)n1
170,NC(=N)c1ccccc1OCc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O
171,[O-][N+](=O)c1ccc(CNC(=O)c2cc(Cl)c(OC3CCNC3)c(c2)[N+]([O-])=O)cc1
172,[O-][N+](=O)c1cc(cc(c1)[N+]([O-])=O)C(=O)Nc1ccc(Cl)c(c1)C(F)(F)F
173,[O-][N+](=O)c1cccc(COc2ccc(\C=N\NC(=O)c3ccc(cc3)[N+]([O-])=O)cc2)c1
174,ONC(=O)CN(Cc1ccc(cc1)[N+]([O-])=O)S(=O)(=O)c1ccc(N2CCCC2)c(c1)[N+]([O-])=O
175,[O-][N+](=O)c1ccc2nc(c3CCCCc3c2c1)-c1ccc(cc1)[N+]([O-])=O
176,Cc1ccc(cc1)S(=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
177,C[C@@H](NC(=O)c1cc(cc(c1)[N+]([O-])=O)C(O)=O)c1ccc(cc1)[N+]([O-])=O
178,Cc1cc(NC(=O)c2ccc3C(=O)N(Cc4ccc(cc4[N+]([O-])=O)[N+]([O-])=O)C(=O)c3c2)no1
179,[O-][N+](=O)c1ccc(cc1)C1C(C(=O)c2ccco2)C(=O)C(=O)N1c1ccc([N+]#[C-])c(c1)[N+]([O-])=O
180,[O-][N+](=O)c1cc2C(N(CC3CCCN(Cc4ccccc4)C3)C(=O)c2c(c1)[N+]([O-])=O)c1ccccc1Cl
181,[O-][N+](=O)c1ccc(-c2csc(NN=Cc3ccc(C)cc3)n2)c(c1)[N+]([O-])=O
182,CN1CCCN(CC1)c1ccc(cc1NC(=O)c1cccc(c1)[N+]([O-])=O)[N+]([O-])=O
