,smiles
41,CC(C)[C@H]1COC(=O)N1c1noc2c(F)c3N4C[C@@H](C)O[C@@H](C)[C@@H]4C4(Cc3cc12)C(=O)NC(=O)NC4=O
42,O=C1NC(=O)C(=CC=Cc2ccco2)C(=O)N1c1ccccc1
43,CC(C)C=C1C(=O)N(C)C(=O)N(C1=O)c1ccc(Oc2ccncc2)c(F)c1
44,CC(NCC1CCCCC1)=C1C(=O)NC(=O)N(C1=O)c1ccccc1Cl
45,O=C1NC(=O)C(=Cc2ccccc2)C(=O)N1Cc1ccccc1
46,C[C@@H]1CN2[C@@H]([C@H](C)O1)C1(Cc3cc4c(noc4c(F)c23)-c2nscn2)C(=O)NC(=O)NC1=O
47,OC(=O)c1c[nH]c2cc(Cl)c(cc12)-c1ccc(C=C2C(=O)NC(=O)NC2=O)s1
48,O=C1NC(=O)C(=Cc2ccc(o2)N2CCCCC2)C(=O)N1c1ccccc1
49,Fc1ccc(cc1)[C@@H]1CCN(C1)C(=O)N1CCN(CC1)C1(C(=O)NC(=O)NC1=O)c1ccc(Oc2ccccc2)cc1
50,CN1C(=O)N(C)C(=O)C(=Cc2c[nH]c3ccccc23)C1=O
51,O=C1NC(=O)C(=Cc2n[nH]c3ccccc23)C(=O)N1
52,C[C@@H]1CN2[C@H]([C@H](C)O1)C1(Cc3cc4c(noc4c(Cl)c23)-c2ncco2)C(=O)NC(=O)NC1=O
53,O=C1NC(=O)C(=C2CCc3ccc(cc23)N2CCCC2)C(=O)N1Cc1cccnc1
54,C[C@@H]1COC(=O)N1c1noc2c(F)c3N4C[C@@H](C)O[C@@H](C)[C@@H]4C4(Cc3cc12)C(=O)NC(=O)NC4=O
55,CCCCC(NC1CC1c1ccccc1)=C1C(=O)NC(=O)N(C1=O)c1ccc(cc1)[N+]([O-])=O
56,O=C1NC(=O)C(=CNc2nc(cs2)-c2ccccc2)C(=O)N1Cc1ccco1
57,O=C1NC(=O)C(=CNc2ccc(cc2)S(=O)(=O)Nc2nnc(s2)S(=O)(=O)c2ccccc2)C(=O)N1c1ccccc1
58,C[C@@H]1CN2[C@H]([C@H](C)O1)C1(Cc3cc4c(noc4c(Cl)c23)N2[C@H](CN=[N+]=[N-])COC2=O)C(=O)NC(=O)NC1=O
59,CCC(C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
60,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
61,CC(C)C[C@H](NC(=O)[C@H](Cc1ccncc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
62,CC(C)C[C@H](NC(=O)CN=[N+]=[N-])C(=O)N[C@@H](Cc1ccccc1)C(=O)[C@@]1(C)CO1
63,CC(C)C[C@H](NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
64,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C1CCCCC1)C(=O)[C@@]1(C)CO1
65,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
66,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(C)C)C(=O)[C@@]1(C)CO1
67,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
68,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)C(C)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
69,CC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(Cl)CO1
70,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
71,C[C@H](N(C)C(=O)[C@H](Cc1cccc(c1)[N+]([O-])=O)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)N[C@@H](CCCCN)C(=O)[C@@]1(C)CO1
72,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
73,CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)CN=[N+]=[N-])C(=O)N[C@@H](C)C(=O)[C@@]1(C)CO1
74,CC(C)C[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(O)cc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
75,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(CN=[N+]=[N-])cc1)C(=O)[C@@]1(C)CO1
76,CC(C)CC(NC(=O)[C@H](Cc1cccc(F)c1)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
77,COC(=O)CCCC(NC(=O)[C@@H](Cc1c(C)[nH]c2ccccc12)N=[N+]=[N-])C(=O)N[C@@H](Cc1cccc2ccccc12)C(=O)[C@@]1(C)CO1
78,CC(C)C[C@H](NC(=O)C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
79,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(C)C)C(=O)[C@@]1(C)CO1
80,CC(C)C[C@@H](NC(=O)[C@H](CCC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
81,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(C)(C)C)C(=O)N1C[C@@H](C[C@H]1C(=O)N[C@@H](C1CCCCC1)C(=O)[C@@]1(C)CO1)Oc1nccc2ccccc12
82,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(C)(C)C)C(=O)[C@@]1(C)CO1
83,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
84,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
85,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)N[C@@H](CC1CCCCC1)C(=O)[C@@]1(C)CO1
86,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(Cl)c(Cl)c1)NC(=O)[C@H](Cc1ccc2ccccc2c1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
87,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)N=[N+]=[N-])C(=O)N1C[C@@H](C[C@H]1C(=O)N[C@@H](C1CCCCC1)C(=O)[C@@]1(C)CO1)Oc1ncccn1
88,COc1ccc(C[C@H](NC(=O)[C@H](Cc2ccccc2)N=[N+]=[N-])C(=O)N[C@@H](Cc2ccccc2)C(=O)[C@@]2(C)CO2)cc1
89,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(C)C)C(=O)[C@@]1(C)CO1
90,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
91,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
92,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1cnc[nH]1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
93,CSC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1
94,CCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CN=[N+]=[N-])C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1
95,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])[C@@H](C)O)C(=O)[C@@]1(C)CO1
96,CC(C)C[C@H](NC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
97,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(cc1)[N+]([O-])=O)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
98,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
99,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
100,CCC(C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
101,CC(C)C[C@@H](NC(=O)[C@H](NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C1CCCCC1)C(=O)[C@@]1(C)CO1
102,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1
103,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
104,CC(C)C[C@H](NC(=O)[C@H](Cc1cc(F)cc(F)c1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
105,CC(C)C[C@H](NC(=O)[C@H](Cc1cccs1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
106,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
107,CC(C)C[C@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
108,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1C)N=[N+]=[N-])C1CCCCC1)C(C)=O)C(=O)[C@@]1(C)CO1
109,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1
110,Clc1ccc(Cn2c3ccccc3c3ccnc(CN=O)c23)cc1
111,CN1CCCC1CC=C(CN=O)c1ccccc1
112,CCCCCCCCCCCC(N=O)c1ccc(CN(CC)CC)cc1
113,FC(F)Oc1ccc(cc1)-c1cccc(c1)S(=O)(=O)c1ccc2[C@H](CN(Cc3cncs3)Cc2c1)N=O
114,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)C#Cc3ccc(cc3)C(N=O)N3CCN(CC3)C(C)=O)C(=O)c2c1
115,Oc1cccc2CC(CCc12)N=O
116,COc1cc(C=C(C(N=O)c2nc(cs2)-c2ccccc2)C(O)=O)ccc1O
117,CCCCCCCCCCCCCCCC(CCCCCCCCCCCC1=C(Br)c2ccccc2C1=O)N=O
118,O=NCc1ccc(OC[C@@H]2CCN2)cc1
119,CCOP(=O)(CNc1ccc(cc1)-c1nc2n(Cc3ccccc3F)nc(C(C)C)c(=O)n2c1CN=O)OCC
120,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)C#Cc3ccc(cc3)C(N=O)N3C[C@@H]4C[C@H]3CN4)C(=O)c2c1F
121,Cc1ccc(c(n1)C(=O)N1C2CC1C(N=O)C2)-n1cccn1
122,CN1c2cc(CN=O)ccc2OC[C@H](NC(=O)c2n[nH]c(Cc3ccccc3)n2)C1=O
123,COc1cccc(CC(N=O)C(=O)OCC=C(c2ccccc2)c2ccccc2)c1
124,CC(C)[C@H](NC(=O)[C@@H](NC(=O)C(C)(C)N=O)c1ccc(cc1)-c1ccccc1)C(=O)C(F)(F)F
125,CCn1c(nc2c(ncnc12)-c1ccc2C(CCC(c3ccc(cc3)C(F)(F)F)c2c1)N=O)-c1cnc(C)nc1
126,COc1cccc(CC(N=O)C(=O)Nc2cccc(C)c2C)c1
127,Fc1cccc(CCN2C(=O)C(N=O)c3ccccc23)c1
128,[O-][N+](=O)c1ccc(cc1)C(=O)Cn1cc(CN=O)c2ccccc12
129,[O-][N+](=O)c1ccc(cc1)N1CCN(CCCCc2c[nH]c3ccc(cc23)C(N=O)c2cc(OCCN3CCOCC3)cc(OCCCc3ccccc3)c2)CC1
130,Clc1ccccc1CN1C(=O)C(N=O)c2ccccc12
131,CCCN1\C(Sc2ccccc12)=C/c1[nH]c(=O)[nH]c(=O)c1N=O
132,CCCOc1ccc(cc1)-c1nn(CC2=NCCN2)cc1CN=O
133,Cc1ccc(cc1)-c1nn(cc1CN=O)-c1ccccc1
134,CN1C(=O)CCc2cc(cnc12)-c1cncc(c1)-c1ccc2C(CCc2c1)N=O
135,Clc1ccc(cc1)C(N=O)C(=O)c1ccc(Cl)cc1
136,NC(CO)(CCn1cc(CN=O)c(=O)[nH]c1=O)COP(O)(O)=O
137,O=NCc1ccc2CNS(=O)(=O)c2c1
138,Clc1cccc2n(C\C=C\[C@H]3NCCC[C@@H]3O)c(CN=O)cc12
139,CCCCn1nc2[C@H](CCc2c1N=O)c1ccc(OC)cc1
140,COc1ccc(CC(N=O)c2ccccc2)cc1
141,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)C#Cc3ccc(cc3)C(N=O)N3CCCC3)C(=O)c2c1
142,Oc1ccc(cc1)-n1c2CC(CCc2c2cc(F)ccc12)(N=O)c1ccc(O)cc1
143,O=NCc1nnc(Cc2nc3ccc(cc3s2)-c2ccccc2)o1
144,COc1ccc2C[C@H]3N(C)CC[C@@]45[C@@H](Oc1c24)[C@@H](CC[C@@]35O)N=O
145,Nc1nc(NCCC(O)=O)c(N=O)c(=O)[nH]1
146,CC(C)[C@H](N(C)C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)N=C=S)C(=O)N1Cc2ccccc2C[C@@H]1C(N)=O
147,Fc1ccc2c(Cl)c(sc2c1)C(=O)N[C@H]1CC(C1)N=C=S
148,OC1(CCN=C=S)CCCC1
149,CN1CCC[C@H]1[C@@H]1COc2ccc(cc2O1)N=C=S
150,COc1ccc(cn1)-c1ccc(CO[C@H]2C[C@H](C2)N=C=S)c(Cl)c1
151,C[C@@H](OC(=O)Cc1csc(NC(=O)c2ccc(cc2)N=C=S)n1)c1ccccc1
152,COc1cc(ccc1-n1cnc(C)c1)-c1cn(nn1)[C@H]1C[C@@H](C1)N=C=S
153,[O-][N+](=O)c1cccc(c1)S(=O)(=O)NC(=O)[C@H](Cc1ccccc1)N=C=S
154,[O-][N+](=O)c1cccc(c1)S(=O)(=O)NC(=O)[C@H](Cc1ccc(cc1)-c1cccc(c1)C(F)(F)F)N=C=S
155,OC(=O)CNC(=O)c1nccc2c(NCCc3ccc(cc3)N=C=S)cccc12
156,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)N=C=S
157,COc1cc2c(NC3CCN(C)CC3)nc(nc2cc1OCCCN=C=S)N1CCCN(C)CC1
158,CN(C)c1nc(N[C@H]2CC[C@H](CC2)N=C=S)c2sccc2n1
159,COC(=O)[C@H](Cc1ccc(cc1)N=C=S)N\N=C\c1cccc(OCC(O)=O)c1O
160,[O-][N+](=O)c1cc(ccc1Cl)S(=O)(=O)NC(=O)[C@H](Cc1ccc(cc1)-c1cccc(c1)N=C=S)NC(=O)c1ccccc1
161,N[C@@H](CCCN=C(N)N[N+]([O-])=O)CN=C=S
162,COc1cccc(c1)C(=O)N[C@H]1C[C@H](C1)N=C=S
163,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc(cc1)N=C=S
164,Clc1cc(Cl)cc(N[C@H]2CC[C@H](C2)N=C=S)c1
165,CCCCCCCCCCCCCCCCNC(=O)[C@@H](N)CCCCN=C=S
166,CN1CCc2c(C1)c1cc(ccc1n2C)N=C=S
167,CN(CCCCCCNC(=O)c1cc(O)c(cc1O)N=C=S)Cc1cccs1
168,CN(O)C(=O)CCCCCCN=C=S
169,[O-][N+](=O)c1ccc(cc1)S(=O)(=O)NC(=O)[C@H](Cc1ccc(cc1)-c1cccc(c1)C(=O)NCc1ccccc1)N=C=S
170,CN(C)c1nc(N[C@H]2CC[C@@H](CC2)N=C=S)nc2n(cnc12)C1O[C@H](CO)[C@@H](O)[C@H]1O
171,C\C=C/C=C/C\C=C/C\C=C/C\C=C/CCCCN=C=S
172,Cc1ccc(C)c(OC(C)C(=O)N[C@H]2C[C@@H](C2)N=C=S)c1
173,Fc1ccc(cc1)-n1cc(CN=C=S)c2ccccc2c1=O
174,CC(C)(O)c1cccc(n1)[C@]1(F)C[C@H](C1)N=C=S
175,Clc1ccc(C[C@@H](NC(=O)[C@H]2Cc3ccccc3CN2)C(=O)N2CCN(CC2)c2ccccc2CNCCN=C=S)cc1
176,[O-][N+](=O)c1cc(ccc1Cl)S(=O)(=O)NC(=O)[C@H](Cc1ccccc1)N=C=S
177,O=C(CCCCCCCCN=C=S)N1CCC(CC1)Nc1ncnc2[nH]ncc12
178,CC(C)(CC(=O)N[C@H]1C[C@H](C1)N=C=S)C(=O)c1ccc2ccoc2c1
179,COC(=O)c1c(O)cccc1OCCCCNC(=O)[C@H](Cc1ccccc1)N=C=S
180,COc1ccc(cc1)S(=O)(=O)N(Cc1ccc(cc1)C(C)(C)C)N=C=S
181,CC(C)[C@@H](CC(=O)NCCc1ccncc1)C(=O)N1CCC2(C[C@H](C2)N=C=S)CC1
182,Fc1cc(C=O)c(cc1N=C=S)-c1ccc(Cl)cc1
183,OC(=O)C(CNC(=O)CC(NC(=O)c1ccc(cc1)N=C=S)c1ccccc1)N1CCC(Cc2ccccc2)CC1
184,Nc1nc(OCCOc2ccc3N=C(NS(=O)(=O)c3c2)C2C(=O)NC3(CCCCC3)C2=O)c(F)c(N=C=S)n1
185,Cc1ccc(s1)C#Cc1ccc2[C@@H](CCc2c1)N=C=S
186,FC(F)(F)Oc1cccc(CN2CC[C@H](C2)N=C=S)c1
187,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)N=C=S)C(C)C
188,OC(=O)CC[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1ccc(cc1)N=C=S)C(=O)Nc1ccc(cc1)-c1ccccc1
189,CCCC(CCC)C(=O)OCc1noc(n1)-c1ccc(CN2CC(C2)N=C=S)cc1
190,OCCSCCCN=C=S
191,CN1CCC[C@H](C1)Oc1ccc(cc1)N=C=S
192,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](C)C(=O)OC
193,FC(F)(F)CNC(=O)C(=C/C=C\C=C\C=C\C=C\C=C\C=C/Cn1ccnc1)\C#N
194,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C=C(/C)CCC=C(P([O-])([O-])=O)P([O-])([O-])=O
