,smiles
25,N#C[Se]C(Cc1ccc(F)cc1)(Cc1ccc([N+](=O)[O-])cc1)/C(=C\c1ccc([N+](=O)[O-])cc1)C(=O)O
26,N#C[Se]C(=C\c1ccc(OCc2ccc([N+](=O)[O-])cc2)c(OCc2ccc([N+](=O)[O-])cc2)c1)/C=C/S(=O)(=O)O
27,N#C[Se]C(=C\c1cc(OCc2ccc([N+](=O)[O-])cc2)c(OCc2ccc([N+](=O)[O-])cc2)c(OCc2ccc([N+](=O)[O-])cc2)c1)/C=C/S(=O)(=O)c1ccccc1[N+](=O)[O-]
28,N#C[Se]C(=C\c1ccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1)/C=C/S(=O)(=O)c1ccccc1
29,N#C[Se]C(c1ccc([N+](=O)[O-])cc1)(c1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1
30,N#C[Se]C(=C\c1ccc(Oc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1)/C=C/S(=O)(=O)c1ccccc1
31,N#C[Se]N/C(=N/c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])SCc1ccc([N+](=O)[O-])cc1
32,N#C[Se]C(=C\c1cc(OCc2ccc([N+](=O)[O-])cc2)c(OCc2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1)/C=C/S(=O)(=O)c1ccccc1
33,N#C[Se]C(=C\c1cc(OCc2cccc([N+](=O)[O-])c2)c(OCc2cccc([N+](=O)[O-])c2)c([N+](=O)[O-])c1)/C=C/S(=O)(=O)c1ccccc1
34,O=[N+]([O-])c1ccc(-c2nn(-c3ccc([N+](=O)[O-])cc3)cc2/C=N/Nc2nc(-c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])c[se]2)c([N+](=O)[O-])c1
35,Cc1ccc(S(=O)(=O)NCC(=O)NNC(=[Se])Nc2ccc(N=NN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])cc2)cc1
36,N#C[Se]c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1Oc1ccc([N+](=O)[O-])cc1C=NNS(=O)(=O)c1cc([N+](=O)[O-])ccc1[N+](=O)[O-]
37,O=[N+]([O-])c1cc([N+](=O)[O-])c([Se]c2ccc([N+](=O)[O-])cc2NS(=O)(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c([N+](=O)[O-])c1
38,N#C[Se]C(=C\c1cc(/C=C/c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c(O)c(c1)[N+]([O-])=O)/C1CCCCC1
39,O=[Se](=O)(Nc1ccc(Oc2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)c([N+](=O)[O-])c1)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
40,O=c1c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2[se]n1-c1ccc([N+](=O)[O-])c2nonc12
41,N#C[Se]C(=C1/C(=O)Nc2cc([N+](=O)[O-])ccc21)/C(=C\c1ccc[nH]1)NC(=O)c1ccc([N+](=O)[O-])cc1
42,O=[N+]([O-])c1ccc(N2N=C(c3ccc(Cl)cc3)/C(=N\Nc3nc(-c4ccc([N+](=O)[O-])cc4)c[se]3)C2c2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1
43,N#C[Se]C(/C(=N/OC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)c1ccc([N+](=O)[O-])cc1)c1ccccc1
44,O=[N+]([O-])c1cc([N+](=O)[O-])c(Oc2ccc([N+](=O)[O-])cc2/C=N\Nc2nc(-c3ccc([N+](=O)[O-])cc3)c[se]2)c([N+](=O)[O-])c1
45,N#C[Se]Oc1ccc([N+](=O)[O-])cc1S(=O)(=O)n1cc(/C=N\N=C(N)N)c2c([N+](=O)[O-])cccc21
46,N#C[Se]C(/C(=N/O)c1ccc(S/C(=N\S(=O)(=O)c2ccc([N+](=O)[O-])cc2)N(Cc2ccc([N+](=O)[O-])cc2)c2ccc([N+](=O)[O-])cc2)cc1)c1ccc([N+](=O)[O-])cc1
47,N#C[Se]C(=C\c1ccc(OCc2ccc([N+](=O)[O-])cc2)c(OCc2ccc([N+](=O)[O-])cc2)c1)/C=C/S(=O)(=O)N1CCCC1
48,O=[Se](=O)(c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])N(Cc1ccc(Br)cc1)Cc1ccc([Si](c2ccc([N+](=O)[O-])cc2)(c2ccc([N+](=O)[O-])cc2)c2ccc([N+](=O)[O-])cc2)cc1
49,N#C[Se]C(/C(=N\OC(=O)c1ccc([N+](=O)[O-])cc1)C(=O)Nc1cccc([N+](=O)[O-])c1)c1ccccc1
50,N#C[Se]C(=C\c1ccc(Oc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1)\C#N
51,N#C[Se]C(=C\c1cc(O)c(OCc2ccc([N+](=O)[O-])cc2)c(OCc2ccc([N+](=O)[O-])cc2)c1)/C=C/S(=O)(=O)c1ccccc1
52,Cl.N#C[Se]/C(=C\c1ccc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])o1)C(=O)c1ccc([N+](=O)[O-])cc1
53,N#C[Se]C(=C\c1ccc(OS(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1)/C=C/S(=O)(=O)c1ccccc1
54,N#C[Se]1=C(c2ccc([N+](=O)[O-])cc2)c2cc([N+](=O)[O-])ccc2/C1=C\c1ccc([N+](=O)[O-])cc1
55,O=[N+]([O-])c1ccc(C[Se]c2nnc(Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])s2)c([N+](=O)[O-])c1
56,N#C[Se]C(Cc1ccc(N=NN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2cccc([N+](=O)[O-])c2)cc1)(CN(CCCl)CCCl)c1cccc([N+](=O)[O-])c1
57,O=[N+]([O-])c1ccc(/C(Cl)=C(\N/Nc2nc(-c3ccc([N+](=O)[O-])cc3)c[se]2)c2nc3ccc([N+](=O)[O-])cc3[nH]2)cc1
58,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2ccc([Se][Se]c3ccc(N=Nc4c(O)cc(S(=O)(=O)O)cc4O)cc3)cc2)c([N+](=O)[O-])c1O
59,N#C[Se]C(=C\c1ccc(Oc2c(-c3ccc([N+](=O)[O-])cc3)noc2/C=C/c2ccc([N+](=O)[O-])cc2)cc1)/C=C/S(=O)(=O)c1ccccc1
60,N\C(NNc1nc(-c2ccc(cc2)[N+]([O-])=O)c[se]1)=N\S(=O)(=O)c1cc(ccc1NCCN1CCOCC1)[N+]([O-])=O
61,O=[N+]([O-])c1ccc(/C=N/Nc2nc(-c3ccc([N+](=O)[O-])cc3)c[se]2)cc1[N+](=O)[O-]
62,N#C[Se]c1ccc([N+](=O)[O-])c2c(N/N=C/c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])ccnc12
63,N#C[Se]C(=C\c1cc(O)c(O)c(c1)[N+]([O-])=O)/C1=N\N(c2cccc(c2)[N+]([O-])=O)C(c2ccc(o2)[N+]([O-])=O)C1C(=O)Nc1ccc(cc1)[N+]([O-])=O
64,O=[N+]([O-])c1ccc(N2N=C(c3ccco3)/C(=N/Nc3nc(-c4ccc([N+](=O)[O-])cc4)c[se]3)C2c2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1
65,N#C[Se]C(c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)(c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)c1ccc([N+](=O)[O-])cc1
66,O=[N+]([O-])c1cc([N+](=O)[O-])c2cc(C[Se]c3ccc([N+](=O)[O-])cc3)cnc2c1
67,N#C[Se]C(=C\c1ccc(OCc2ccc([N+](=O)[O-])cc2)c(OCc2ccc([N+](=O)[O-])cc2)c1)/C=C/C=C/S(=O)(=O)O
68,N#C[Se]/C(=C\c1ccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1)C(=O)O
69,O=[N+]([O-])c1cc([N+](=O)[O-])c2[nH]c(C3[Se]c4ccccc4N3c3cc4nc(-c5ccc([N+](=O)[O-])cc5)cc(-c5ccc([N+](=O)[O-])cc5)n4n3)nc2c1
70,O=[N+]([O-])c1ccc(C[Se]/C(=N\c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])Nc2ccc(Cl)cc2)c([N+](=O)[O-])c1
71,O=[N+]([O-])c1cc(C(F)(F)F)cc([Se][Se]c2cc([N+](=O)[O-])ccc2NS(=O)(=O)c2cc([N+](=O)[O-])ccc2C=NNC(=S)Nc2ccc([N+](=O)[O-])cc2)c1
72,N#C[Se]1=C(/C=C/c2ccc([N+](=O)[O-])cc2)NC(=O)/C(=C/c2ccc(-c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])o2)C1
73,N#C[Se]C(=C\c1cc(OCc2ccccn2)c(OCc2ccc([N+](=O)[O-])cc2)c(OCc2ccc([N+](=O)[O-])cc2)c1)/C=C/S(=O)(=O)c1ccccc1
74,N#C[Se]C(=C\c1cc(OCc2ccc([N+](=O)[O-])cc2)c(O)c(OCc2ccc([N+](=O)[O-])cc2)c1)/C=C/S(=O)(=O)c1ccccc1
75,O=[N+]([O-])c1ccc(C2=NN(c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])/C(=N\Nc3nccs3)C2[Se]c2ccc([N+](=O)[O-])cc2)cc1
76,N#C[Se]C(=C\c1cc(OCc2cccc([N+](=O)[O-])c2)c(OCc2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1)/C=C/S(=O)(=O)c1ccccc1
77,O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)CN(S(=O)(=O)c2cccc3c(N=C=[Se])cccc23)C/C1=C\c1ccc([N+](=O)[O-])cc1
78,O=[N+]([O-])c1ccc(NN=C2CC[Se]C(c3cccc([N+](=O)[O-])c3)=N2)c([N+](=O)[O-])c1
79,O=C(C1CC(=O)N(c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C1)N(c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccc([N+](=O)[O-])cc1N[Se]c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
80,N#C[Se]C(=C\c1ccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1)/C=C/S(=O)(=O)N1CCCCC1
81,N#C[Se]C(=C\c1cc(OCc2ccc([N+](=O)[O-])cc2)c(OCc2ccc([N+](=O)[O-])cc2)c(OCc2ccc([N+](=O)[O-])cc2)c1)/C=C/S(=O)(=O)O
82,N#C[Se]C(=C\c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1Oc1c(Cl)c([N+](=O)[O-])cc([N+](=O)[O-])c1C(F)(F)F)/C=C/c1ccc([N+](=O)[O-])cc1
83,N#C[Se]C(=C\c1cc(O)c(O)c(c1)[N+]([O-])=O)/C1=C(/O)SC(=C\c2ccc(o2)-c2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)C1=O
84,Cl.O=[N+]([O-])c1ccc(/C=N/c2nnc(SCc3c[se]c(-c4ccc([N+](=O)[O-])cc4)n3)s2)c([N+](=O)[O-])c1
85,N#C[Se][Se]C(=C\c1ccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1)/C=C/[S+]([O-])c1ccccc1
86,N#C[Se]c1cc([N+](=O)[O-])c(NCc2ccccc2/N=C/c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2O)c([N+](=O)[O-])c1
87,N#C[Se]C(=C\c1cc(N=NN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])ccc1Cl)/C=C/S(=O)(=O)c1ccccc1
88,O=[N+]([O-])c1ccc(N2N=C(c3ccc([N+](=O)[O-])cc3)/C(=N\Nc3nc(-c4ccc([N+](=O)[O-])cc4)c[se]3)C2c2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1
89,O=[N+]([O-])c1cc([N+](=O)[O-])c2oc(C3[Se]OC(c4ccc([N+](=O)[O-])cc4)O3)nc2c1
90,O=S(=O)(c1ccc([N+](=O)[O-])cc1)Oc1ccc([C@@H]2C[Se][C@@](c3ccc([N+](=O)[O-])cc3)(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)S2)cc1
91,O=[N+]([O-])c1cc([N+](=O)[O-])c(Oc2ccc(/C=N/Nc3nc(-c4ccc([N+](=O)[O-])cc4)c[se]3)cc2)c([N+](=O)[O-])c1
92,O=[N+]([O-])c1ccc(N2N=C(c3ccco3)/C(=N\Nc3nc(-c4ccc([N+](=O)[O-])cc4)c[se]3)C2c2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1
93,N#C[Se]C(=C\c1cc(OCc2ccc([N+](=O)[O-])cc2)c(O)cc1-c1ccc([N+](=O)[O-])cc1)/C1=C(\O)OCC1
94,O=S(=O)(c1ccc(N2N=C(c3ccc([N+](=O)[O-])cc3)/C(=N/Nc3nc(-c4ccc([N+](=O)[O-])cc4)c[se]3)C2c2cccc([N+](=O)[O-])c2)cc1)N1CCCCC1
95,O=[N+]([O-])c1cc(NC(=S)Nc2ccc([Se][Se]c3ccc(N=Nc4cc([N+](=O)[O-])ccc4[N+](=O)[O-])cc3)cc2)cc([N+](=O)[O-])c1
96,N#C[Se]C(/C(=N/OC(=O)c1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1)c1nc2ccccc2o1
97,O=[N+]([O-])c1cc([N+](=O)[O-])c2oc(C3[Se]c4cc([N+](=O)[O-])ccc4N3c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])nc2c1
98,O=S(=O)(Oc1ccc([N+](=O)[O-])cc1)C1CC2OC1C(c1ccc([Se][Se]c3ccc([N+](=O)[O-])cc3)cc1)=C2c1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1
99,N#C[Se]C(=C\c1ccc(OCc2ccccn2)c(OCc2ccc([N+](=O)[O-])cc2)c1)/C=C/S(=O)(=O)Cc1ccc([N+](=O)[O-])cc1
100,O=C(c1ccc([N+](=O)[O-])cc1[Se][Se]c1ccc(N=[N-])cc1N=Nc1c(O)cc(S(=O)(=O)O)c2ccccc12)N(c1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1
101,O=[N+]([O-])c1ccc(C2[Se]C(c3ccc([N+](=O)[O-])cc3)=NN2c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1
102,N#C[Se]C(=C\c1ccc(OCc2ccc([N+](=O)[O-])cc2)c(OCc2ccc([N+](=O)[O-])cc2)c1)/C=C/SS/C(=N\C(=O)c1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1
103,O=[N+]([O-])c1ccc(-c2nn(-c3ccc([N+](=O)[O-])cc3)cc2/C=N/Nc2nc(-c3ccc([N+](=O)[O-])cc3)c[se]2)cc1
104,N#C[Se]C(=C\c1cc(-c2ccc([N+](=O)[O-])cc2)n(-c2cccc([N+](=O)[O-])c2)n1)/C=C/S(=O)(=O)c1ccccc1
105,N#C[Se]C(=C\c1ccc(OCc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c(OCc2ccc([N+](=O)[O-])cc2)c1)/C=C/S(=O)(=O)O
106,N#C[Se]1=C(c2ccc([N+](=O)[O-])cc2)C(c2ccc([N+](=O)[O-])cc2)=C(c2ccc([N+](=O)[O-])cc2)C1c1ccc([N+](=O)[O-])cc1
107,Cl.N#C[Se]c1ccc([N+](=O)[O-])cc1S(=O)(=O)Nc1ccc(N2N=C(c3ccc([N+](=O)[O-])cc3)CC2c2cn(-c3ccc([N+](=O)[O-])cc3)nc2-c2ccc([N+](=O)[O-])cc2)cc1
108,N#C[Se]C(=C\c1cc([N+](=O)[O-])ccc1OS(=O)(=O)c1ccc([N+](=O)[O-])cc1)/C=C/S(=O)(=O)c1ccccc1
109,N#C[Se]C(=C\c1cc(O)c(O)c(c1)[N+]([O-])=O)/C1=C(/O)SC(=C\c2cc(n(n2)-c2ccc(cc2)[N+]([O-])=O)-c2ccc(cc2)[N+]([O-])=O)C1=O
110,O=[N+]([O-])c1cc(/C=N/Nc2nc(-c3ccc([N+](=O)[O-])cc3)c[se]2)cc([N+](=O)[O-])c1O
111,O=[N+]([O-])c1cc([N+](=O)[O-])c2oc(C3[Se]c4cc([N+](=O)[O-])ccc4N3c3ccccc3[N+](=O)[O-])nc2c1
112,N#C[Se]C(=C\c1ccc(OCc2ccc(C(=O)O)cc2)c(OCc2ccc([N+](=O)[O-])cc2)c1)/C=C/S(=O)(=O)Cc1ccc([N+](=O)[O-])cc1
113,O=C(c1nc(-c2ccc([N+](=O)[O-])cc2)c[se]1)N1N=C(c2ccco2)CC1c1cn(-c2ccc([N+](=O)[O-])cc2)nc1-c1ccc([N+](=O)[O-])cc1
114,O=[N+]([O-])c1ccc([Se]c2ccc([N+](=O)[O-])cc2S(=O)(=O)Nc2nccs2)c([N+](=O)[O-])c1
115,N#C[Se]C(=C\c1cc(OCc2ccc([N+](=O)[O-])cc2)c(OCc2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1)/C=C/[S+]([O-])c1ccccc1
116,COc1ccc(C2=NN(c3nc(-c4ccc([N+](=O)[O-])cc4)c[se]3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1
117,O=C(Nc1cccc([N+](=O)[O-])c1)Nc1ccc(-c2nc3cc(C(=O)NC(CN=[N+]=[N-])C(=O)Nc4cccc([N+](=O)[O-])c4)[se]c3n2O)cc1
118,N#C[Se]C(/C(=N\O)c1ccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1
119,N#C[Se]C(=C\c1cc(OCc2ccc([N+](=O)[O-])cc2Br)c([N+](=O)[O-])cc1Br)/C=C/S(=O)(=O)Cc1ccc([N+](=O)[O-])cc1
120,N#C[Se]C(=C\c1cc(Br)c(O)c(c1)N=Nc1cc(c(O)c(c1)[N+]([O-])=O)[N+]([O-])=O)/C=C\c1ccc(cc1)[N+]([O-])=O
121,N#C[Se]C(=C\c1ccc(Oc2c([N+](=O)[O-])cc([N+](=O)[O-])c([N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1)/C=C/S(=O)(=O)Cc1cccc([N+](=O)[O-])c1
122,O=[N+]([O-])c1ccc(NN=C2CC[Se]C2=Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1
123,O=C(NOP(=O)(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
124,O=C(Cc1ccc([N+](=O)[O-])cc1)Nc1ccc(N[Se]c2ccc(C(=O)Nc3ccc([N+](=O)[O-])cc3)cc2[N+](=O)[O-])c([N+](=O)[O-])c1
125,N#C[Se]/C(=C\c1ccc(OS(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1)C(=O)c1ccc([N+](=O)[O-])cc1
126,O=[N+]([O-])c1ccc(-c2nn[se]c2-c2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1
127,O=[N+]([O-])c1cc([N+](=O)[O-])c2cc(C3[Se]c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4N3c3ccc([N+](=O)[O-])cc3)[nH]c2c1
128,N#C[Se]C(=C\c1cc(OCc2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])cc1[N+](=O)[O-])/C=C/[S+]([O-])Cc1ccc([N+](=O)[O-])cc1
129,O=[N+]([O-])c1ccc2[nH]c(-c3cccc([N+](=O)[O-])c3)c(/C=N/Nc3nc(-c4ccc([N+](=O)[O-])cc4)c[se]3)c2c1
130,O=[N+]([O-])c1ccc(C[Se]Cc2cn(Cc3ccc(C4OC(c5ccc([N+](=O)[O-])cc5)C(c5ccc([N+](=O)[O-])cc5)O4)cc3)nn2)cc1
131,N#C[Se]C(=C\c1ccc(OS(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1)/C=C/[S+]([O-])c1ccccc1
132,O=S(=O)(c1cccc([N+](=O)[O-])c1)n1cc(/C=N/Nc2nc(-c3ccc([N+](=O)[O-])cc3)c[se]2)c2cc([N+](=O)[O-])ccc21
133,N#C[Se]C(=C\c1cc(OCc2ccc([N+](=O)[O-])cc2)c(OCc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c(OCc2ccc([N+](=O)[O-])cc2)c1)/C=C/S(=O)(=O)c1ccccc1
134,O=[N+]([O-])c1ccc(N2C(=S)N(c3ccc([N+](=O)[O-])cc3)/C(=N/N=C/c3ccc([N+](=O)[O-])cc3)/C2=N\c2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1
135,O=[N+]([O-])c1ccc(N2C(=S)N(c3ccc([N+](=O)[O-])cc3)/C(=N\c3nc4ccc([N+](=O)[O-])cc4s3)/C2=N/c2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1
136,O=[N+]([O-])c1ccc(NN2C(=S)N(c3ccc([N+](=O)[O-])cc3)/C(=C\c3ccc(-c4ccc([N+](=O)[O-])cc4[N+](=O)[O-])s3)C2=S)c([N+](=O)[O-])c1
137,O=[N+]([O-])c1cc([N+](=O)[O-])c(Oc2cccnc2)cc1NN1C(=S)N(c2ccc([N+](=O)[O-])cc2)C(=N\c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])/C1=N\c1cccc([N+](=O)[O-])c1
138,O=[N+]([O-])c1cc([N+](=O)[O-])c(N2C(=S)N(c3ccc([N+](=O)[O-])cc3)C(=Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])/C2=N\c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1
139,O=[N+]([O-])c1ccc(NN2C(=S)N(c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])/C(=N\c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])/C2=N\c2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1
140,O=[N+]([O-])c1ccc(N2C(=S)N(c3ccc([N+](=O)[O-])cc3)/C(=N\Nc3ccc([N+](=O)[O-])cc3)C2c2cccc([N+](=O)[O-])c2)c([N+](=O)[O-])c1
141,O=[N+]([O-])c1ccc(NN2C(=S)N(c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])C(=Nc3nccs3)/C(=N\c3ccc([N+](=O)[O-])cc3)C2c2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1
